"id","oblast","importance","name","category","type","area.ha","desig.decision","operator","location"
72,"Львівська","місцеве","Піски","заповідне урочище",,46.2,"1984*","ДП Бродівський лісгосп","Бродівський р-н, Лешнівське л-во, кв. 48 (1,2,13)"
73,"Львівська","місцеве","Підбуж","заповідне урочище",,99.6,"1984*","ДП Самбірський лісгосп","Дрогобицький р-н, Підбузьке л-во, кв. 17 (2,9), кв. 18 (1,2)"
74,"Львівська","місцеве","Майдан","заповідне урочище",,17,"1984*","ДП Жовківський лісгосп","Жовківський р-н, Жовківське л-во, кв. 44 (3)"
75,"Львівська","місцеве","Борове","заповідне урочище",,25,"1984*","ДП Жовківський лісгосп","Сокальський р-н, Великомостівське л-во, кв. 16 (5,16)"
76,"Львівська","місцеве","Великомостівське","заповідне урочище",,27,"1984*","ДП Жовківський лісгосп","Сокальський р-н, Великомостівське л-во, кв. 20 (4)"
77,"Львівська","місцеве","Журі","заповідне урочище",,29,"1984*","ДП Жовківський лісгосп","Жовківський р-н, В_язівське л-во, кв. 45 (11)"
78,"Львівська","місцеве","Ліс під Трудовачем","заповідне урочище",,33,"1984*","ДП Золочівський лісгосп","Золочівський р-н, Словітське л-во, кв. 18 (2)"
79,"Львівська","місцеве","Ліс в околицях Верхобужжя","заповідне урочище",,59,"1984*","ДП Золочівський лісгосп","Золочівський р-н, Сасівське л-во, кв. 51 (3,4), кв. 52 (6)"
80,"Львівська","місцеве","Модринове насадження","заповідне урочище",,5.7,"1984*","ДП Львівський лісгосп","Пустомитівський р-н, Товщівське л-во. кв. 42 (2,3)"
81,"Львівська","місцеве","Грицеволя","заповідне урочище",,33,"1984*","ДП Радехівський лісгосп","Радехівський р-н, Лопатинське л-во, кв. 66 (7)"
82,"Львівська","місцеве","Топорівське","заповідне урочище",,95.9,"1984*","ДП Радехівський лісгосп","Радехівський р-н, Нивицьке л-во, кв. 31,32"
83,"Львівська","місцеве","Кремінь","заповідне урочище",,324.5,"Рішення виконкому Львівської обласної ради від 07.11.91 р. №34","ДП Славський лісгосп","Сколівський р-н, Тухлянське л-во, кв. 1,5"
84,"Львівська","місцеве","Головецьке","заповідне урочище",,7.8,"1984*","ДП Славський лісгосп","Сколівський р-н, Головецьке л-во, кв. 16 (18)"
85,"Львівська","місцеве","Димківці","заповідне урочище",,9.4,"1984*","ДП Славський лісгосп","Сколівський р-н, Тухлянське л-во, кв. 28 (1,3)"
86,"Львівська","місцеве","Рожанське","заповідне урочище",,3.6,"1984*","ДП Славський лісгосп","Сколівський р-н, Рожанське л-во, кв. 23 (3)"
87,"Львівська","місцеве","Тухлянське","заповідне урочище",,18,"1984*","ДП Славський лісгосп","Сколівський р-н, Тухлянське л-во, кв. 1 (8)"
88,"Львівська","місцеве","Дубинське","заповідне урочище",,605,"1984*","ДП Сколівський лісгосп","Сколівський р-н, Дубинське л-во, кв. 7, 10 (9, 22); кв. 12, 22, 23;"
89,"Львівська","місцеве","Міженець","заповідне урочище",,8.7,"1984*","ДП Старосамбірський лісгосп","Старосамбірський р-н, Міженецьке л-во, кв. 10 (9, 10);"
90,"Львівська","місцеве","Скельний дуб","заповідне урочище",,16,"1984*","ДП Старосамбірський лісгосп","Старосамбірський р-н, Добромильське л-во, кв. 10 (2)"
91,"Львівська","місцеве","Тарнавка","заповідне урочище",,6.8,"1984*","ДП Старосамбірський лісгосп","Старосамбірський р-н, Сусідовицьке л-во, кв. 22 (21);"
92,"Львівська","місцеве","Розгірче","заповідне урочище",,205.7,"1984*","ДП Сколівський лісгосп","Стрийський р-н, Любинцівське л-во, кв. 25 (8, 10, 11), кв. 26 (2-6, 10)"
93,"Львівська","місцеве","Борок","заповідне урочище",,34,"1984*","ДП Радехівський лісгосп","Сокальський р-н, Сокальське л-во, кв. 40 (3), кв. 43 (2)"
94,"Львівська","місцеве","Катина","заповідне урочище",,53,"1984*","ДП Старосамбірський лісгосп","Старосамбірський р-н, Старявське л-во, кв. 3 (2)"
95,"Львівська","місцеве","Красне","заповідне урочище",,20,"1984*","ДП Боринський лісгосп","Турківський р-н, Мохнатське л-во, кв. 8 (3,4)"
96,"Львівська","місцеве","Семегинів","заповідне урочище",,12.7,"1984*","ДП Сколівський лісгосп","Стрийський р-н, Любинцівське л-во, кв. 14 (5, 7, 9, 10)"
97,"Львівська","місцеве","Ялина","заповідне урочище",,6.3,"1984*","ДП Боринський лісгосп","Турківський р-н, Либохорівське л-во, кв. 41 (1)"
98,"Львівська","місцеве","Немирів","заповідне урочище",,276,"1984*","ДП Рава-Руський лісгосп","Яворівський р-н, Немирівське л-во, кв. 21, 22, 27, 28"
99,"Львівська","місцеве","Йосиповичі","заповідне урочище",,40,"1984*","ДП Стрийський лісгосп","Стрийський р-н, Лотатницьке л-во, кв. 2 (1, 6)"
100,"Львівська","місцеве","Роздільське","заповідне урочище",,171,"1984*","ДП Стрийський лісгосп","Миколаївський р-н, Роздільське л-во, кв. 22 (5), кв. 23 (1, 6), кв. 26 (1, 3), кв. 28 (1, 5, 6)"
101,"Львівська","місцеве","Березовий гай","заповідне урочище",,33.2,"1984*","ДП Стрийський лісгосп","Стрийський р-н, Лотатницьке л-во, кв. 27, 28"
102,"Львівська","місцеве","Сигла","заповідне урочище",,25,"1984*","ДП Боринський лісгосп","Турківський р-н, Мохнатське л-во, кв. 9 (1)"
