"id","oblast","importance","name","category","type","area.ha","desig.decision","operator","location"
96,"Київська","місцеве","Урочище Гощів","заказник","гідрологічний",215,"Рішення Київського облвиконкому №215 від 17.10.1988р.","ДП Київське лісове господарство","Нещерівська та Старобезрадичівська сільські ради, Обухівський район"
97,"Київська","місцеве","Копачівський","заказник","гідрологічний",227.7,"Рішення 16 сесії 21 скликання від 10.03.94р.","Копачівська сільська рада","Копачівська сільська рада, Обухівський район"
98,"Київська","місцеве","Болото Біле","заказник","гідрологічний",392.6,"Рішення обласної ради 6 сесії 23 скликання від 02.02.99р.","ДП Ржищівський військовий лісгосп","Сошняківська сільська рада, Бориспільський район"
99,"Київська","місцеве","Урочище Кончаки","заказник","гідрологічний",72,"Рішення 16 сесії 21 скликання від 10.03.94р.","ДП Фастівське лісове господарство","Дідівщанська сільська рада, Фастівський район"
100,"Київська","місцеве","Бабині лози","заказник","гідрологічний",20,"Рішення 16 сесії 21 скликання від 10.03.94р.","Стадницька сільська рада","Стадницька сільська рада, Тетіївський район"
101,"Київська","місцеве","Подільський","заказник","гідрологічний",280,"Рішення Київського облвиконкому №191 від 26.11.1991р.","Подільська і Масківецька сільські ради","Подільська і Масківецька сільські ради, Баришівський район"
102,"Київська","місцеве","Криничка","заказник","гідрологічний",2,"Рішення Київської обласної ради від 21.10.10р. №866-35-V","Ірпінська міська рада","м. Ірпінь, вул. Новооскольська"
103,"Київська","місцеве","Дулицьке","заказник","гідрологічний",71.6,"Рішення Київської обласної ради від 21.06.2012р. №365-19-VІ","ДП Білоцерківське лісове господарство Сквирське лісництво","В адміністративних межах Шамраївської та Дулицької сільської рад Сквирського району"
104,"Київська","місцеве","Процівський","заказник","іхтіологічний",563,"Рішення обласної ради 6 сесії 23 скликання від 02.02.99р.","Процівська сільська рада","Процівська сільська рада, Бориспільський район"
105,"Київська","місцеве","Стайківські обрії","заказник","загальнозоологічний",212,"Рішення Київської обласної ради від 21.10.10р. №866-35-V","Стайківська сільська рада","Стайківська сільська радаКагарлицький район"
106,"Київська","місцеве","Хвощ великий","пам’ятка природи","ботанічна",2,"Рішення обласної ради 6 сесії 23 скликання від 02.02.99р.","Вишгородська міська рада","Вишгородська міська рада, Вишгородський район"
107,"Київська","місцеве","Омелькова гора","пам’ятка природи","ботанічна",3,"Рішення четвертої сесії Київської обласної ради ХХІV від 24.10.02р. №045-04-ХХІV","Великосалтанівська сільська рада","Великосалтанівська сільська рада, Васильківський район"
108,"Київська","місцеве","Тюльпанове дерево","пам’ятка природи","ботанічна",0.2,"Рішення Київського облвиконкому №5 від 12.01.87р.","КП Обласний лісгосп","Ворзельська селищна рада, Києво-Святошинський район"
109,"Київська","місцеве","Ясен звичайний","пам’ятка природи","ботанічна",0.01,"Рішення Київської облради від 27.10.2005р. №310-26-ІУ","Лісниківська сільська рада","Лісниківська сільська рада, Києво-Святошинський район"
110,"Київська","місцеве","Ходосівський дуб","пам’ятка природи","ботанічна",0.04,"Рішення Київської облради від12.12.2008 № 391-21-V","ВП НАУ Боярська лісова дослідна станція","Ходосівська сільрада, Києво-Святошинський район"
111,"Київська","місцеве","Витоки струмка Дніприк","пам’ятка природи","ботанічна",1.5,"Рішення Київської облради від12.12.2008 № 391-21-V","ДП Дослідне господарство Чабани Інституту землеробства УААН","Чабанівська селищна рада, Києво-Святошинський район"
112,"Київська","місцеве","Вікова сосна","пам’ятка природи","ботанічна",0.02,"Рішення Київського облвиконкому №118 від 28.02.72р.","ДП Фастівське лісове господарство","Дорогинська сільська рада, Фастівський район"
113,"Київська","місцеве","Дуб черешчатий","пам’ятка природи","ботанічна",0.02,"Рішення Київського облвиконкому №524, 1968р.","ДП Фастівське лісове господарство","Волицька сільська рада, Фастівський район"
114,"Київська","місцеве","Дуби","пам’ятка природи","ботанічна",0.8,"Рішення Київського облвиконкому №524, 1968р.","ДП Тетерівське лісове господарство","Пісківська селищна рада, Бородянський район"
115,"Київська","місцеве","Дубові насадження","пам’ятка природи","ботанічна",2.3,"Рішення Київського облвиконкому №524, 1968р.","ДП Тетерівське лісове господарство","Пісківська селищна рада, Бородянський район"
116,"Київська","місцеве","Смерека","пам’ятка природи","ботанічна",0.02,"Рішення Київського облвиконкому №118 від 28.02.72р.","ДП Тетерівське лісове господарство","Загальцівська сільська рада, Бородянський район"
117,"Київська","місцеве","Сосново-дубові насадження","пам’ятка природи","ботанічна",7.1,"Рішення Київського облвиконкому №524, 1968р.","ДП Тетерівське лісове господарство","Пісківська селищна рада, Бородянський район"
118,"Київська","місцеве","Сосново-дубові насадження","пам’ятка природи","ботанічна",1,"Рішення Київського облвиконкому №524, 1968р.","ДП Тетерівське лісове господарство","Пісківська селищна рада, Бородянський район"
119,"Київська","місцеве","Соснові насадження","пам’ятка природи","ботанічна",0.5,"Рішення Київського облвиконкому №118 від 28.02.72р.","ДП Тетерівське лісове господарство","Пісківська селищна рада, Бородянський район"
120,"Київська","місцеве","Соснові насадження","пам’ятка природи","ботанічна",5.5,"Рішення Київського облвиконкому №118 від 28.02.72р.","ДП Тетерівське лісове господарство","Пісківська селищна рада, Бородянський район"
121,"Київська","місцеве","Акація біла","пам’ятка природи","ботанічна",0.02,"Рішення Київського облвиконкому №118 від 28.02.72р.","Переяслав-Хмельницький краєзнавчий музей","Переяслав-Хмельницька міська рада, Переяслав-Хмельницький район"
122,"Київська","місцеве","Віковий дуб черешчатий","пам’ятка природи","ботанічна",0.02,"Рішення Київського облвиконкому №118 від 28.02.72р.","ДПМакарівське лісове господарство","Борізська сільська рада, Макарівський район"
123,"Київська","місцеве","Три брати","пам’ятка природи","ботанічна",0.5,"Рішення облради від 20.11.2003р. №133-10-ХХІУ","Стовп’язька сільська рада","Стовп’язька сільська рада, Переяслав-Хмельницький район"
124,"Київська","місцеве","Роблена могила","пам’ятка природи","ботанічна",0.3,"Рішення облради від 20.11.2003р. №133-10-ХХІУ","Козлівська сільська рада","Козлівська сільська рада, Переяслав-Хмельницький район"
125,"Київська","місцеве","Соболева могила","пам’ятка природи","ботанічна",0.3,"Рішення Київської облради від 27.10.2005р. №310-26-ІУ","Виповзьська сільська рада","Виповзьська сільська рада, Переяслав-Хмельницький район"
126,"Київська","місцеве","Два товариша","пам’ятка природи","ботанічна",0.2,"Рішення Київської облради від 27.10.2005р. №310-26-ІУ","Малокаратульська сільська рада","Малокаратульська сільська рада, Переяслав-Хмельницький район"
127,"Київська","місцеве","Урочище Гірка","пам’ятка природи","ботанічна",1.1,"Рішення Київської облради від 27.10.2005р. №310-26-ІУ","Денисівська сільська рада","Денисівська сільська рада, Переяслав-Хмельницький район"
