"id","oblast","importance","name","category","type","area.ha","desig.decision","operator","location"
106,"Запорізька","місцеве","Цілинна балка","заказник","ботанічний",30,"Рішення Запорізького облвиконкому від 28.05.1980р. №253","Навоолексіївська сільська рада","Приморський р-н, с.Новоолексіївка"
107,"Запорізька","місцеве","Зелена гора","заказник","ботанічний",35,"Розпорядження Представника Президента України від 31.12.1993р. №665","Андріївська селищна рада","Бердянський р-н, с.м.т.Андріївка"
108,"Запорізька","місцеве","Острів Таволжанін","заказник","ботанічний",31,"Рішення Запорізького облвиконкому від 25.09.1984р. №315","Хортицьке лісництво, ДП Запорізьке лісомисливське господарство","Запорізький р-н, о.Таволжанін, посередині р.Дніпро кв.47 Хортицького лісництва"
109,"Запорізька","місцеве","Солов’їна роща","заказник","ботанічний",45,"Рішення Запорізького облвиконкому від 28.05.1980р. №253","ДП Запорізьке лісомисливське гоподарство","Запорізький р-н, Крутоярівське лісництво, кв.№28"
110,"Запорізька","місцеве","Цілинна балка","заказник","ботанічний",50,"Рішення Запорізької ради від 17.08.99р.№7","Новофедорівська сільська рада","Пологівський р-н, Біля с.Новофедорівка"
111,"Запорізька","місцеве","Цілинна ділянка","заказник","ботанічний",58.3,"Рішення Запорізького облвиконкому від 28.05.1980р. №253","Дорожнянська сільська рада","Гуляйпольський р-н с.Дорожнянка"
112,"Запорізька","місцеве","Балка Сухі Яли","заказник","ботанічний",65,"Рішення Запорізького облвиконкому від 28.05.1980р.№253","Новомлинівська сільська рада","Розівський р-н, с.Новомлиновка"
113,"Запорізька","місцеве","Урочище Преображенське","заказник","ботанічний",89,"Рішення Запорізького облвиконкому від 28.05.1980р. №253","ДП Пологівське лісомисливське гоподарство","Оріхівський р-н, околиця с.Преображенка, кв.№16 Оріхівське лісництво"
114,"Запорізька","місцеве","Балка Бабакова (охоронна зона 30 м)","заказник","ботанічний",99.4,"Розпорядження Представника Президента від 2.10.1992р. №321","Мала Токмачненська сільська рада, ДП Пологівське ЛМГ","Оріхівський р-н, на північ від с.Мала Токмачка,"
115,"Запорізька","місцеве","Балка Білоглинка","заказник","ботанічний",127,"Рішення Запорізького облвиконкому від 28.05.1980р. №253","ДП Пологівське лісомисливське гоподарство","Оріхівський р-н, околиця с. Новоданилівка, кв.17-19 Оріхівське лісництво"
116,"Запорізька","місцеве","Цілинна ділянка","заказник","ботанічний",150,"Рішення Запорізького облвиконкому від 28.05.1980р. №253","Новенська сільська рада","Мелітопольський район, правий берег р.Молочна, на захід від ст. Мордвинівка"
117,"Запорізька","місцеве","Урочище Мала Токмачка","заказник","ботанічний",159,"Рішення Запорізького облвиконкому від 28.05.1980р. №253","ДП Пологівське лісомисливське гоподарство","Оріхівський р-н, с.Мала Токмачка, кв.№№20-22 Оріхівське лісництво"
118,"Запорізька","місцеве","Цілинна ділянка","заказник","ботанічний",249,"Рішення Запорізького облвиконкому від 28.05.1980р. №253","Костянтинівська сільська рада","Мелітопольський район, лівий берег р.Молочна, на південний захід від с. Константинівка"
119,"Запорізька","місцеве","Юрківська гора","заказник","ботанічний",373,"Рішення Запорізького облвиконкому від 28.05.1980р. №253","ДП Пологівське лісомисливське гоподарство","Оріхівський р-н, кв.№№1-3, 5-7 Оріхівське лісництво"
120,"Запорізька","місцеве","Цілинна ділянка","заказник","ботанічний",10,"Рішення Запорізького облвиконкому від 28.05.1980р. №253","Мордвинівська сільська рада","Мелітопольський район, біля с.Мордвиновка"
121,"Запорізька","місцеве","Цілинна ділянка","заказник","ботанічний",502,"Рішення Запорізького облвиконкому від 28.05.1980р. №253","Мордвинівська сільська рада","Мелітопольський район, пойма р.Молочна, околиця с. Мордвинівка"
122,"Запорізька","місцеве","Грушева балка","заказник","ботанічний",52.1,"Рішення Запорізької обласної ради від 28.03.2013 №31",,
123,"Запорізька","місцеве","Роздольненська цілинна балка","заказник","ботанічний",53.8,"Рішення Запорізької обласної ради від 30.05.2013 №20",,
124,"Запорізька","місцеве","Балка Дорожнянська","заказник","ботанічний",56,"Рішення Запорізької обласної ради від 31.10.2013 №15",,
125,"Запорізька","місцеве","Балка Зразкова","заказник","ботанічний",53,"Рішення Запорізької обласної ради від 05.07.2011 №11","Михайлівська РДА","Михайлівський район, на території Старобогданівської сільської ради"
126,"Запорізька","місцеве","Ділянка цілини","заказник","ентомологічний",2,"Рішення Запорізького облвиконкому від 25.09.1984р. №315","Смілевська сільська рада","Куйбишевський р-н, біля с.Сміле, балка Янчур"
