"id","oblast","importance","name","category","type","area.ha","desig.decision","operator","location"
96,"Вінницька","місцеве","Моївська дача","заказник","лісовий",19,"Рішення облвиконкому від 29.08.84р. №371","Могилів-Полільський ДЛГ","Чернівецький район, Білянська сільська рада, Моївське лісництво, кв.5 діл.1"
97,"Вінницька","місцеве","Мовчани","заказник","ландшафтний",50.7,"Рішення сесії обласної ради 9 сесії 22 скликання від 28.03.97р.","Жмеринська районна рада УТМР","Жмеринський район, Мовчанівська сільська рада, с.Мовчани(лівий берег р.Мурашка)"
98,"Вінницька","місцеве","Дністер","заказник","ландшафтний",436.9,"Рішення № 59327 сесії 3 скликання обласної ради від 19.02.2002 р.","Могилів-Подільський ДЛГТОВ Мур-Куриловецький РайкомунлісЖванська сільська радаНаддністрянська сільська рада","Муровано-Куриловецький районс. Жванс. Наддністрянське"
99,"Вінницька","місцеве","Лучанське","заказник","ландшафтний",82,"Рішення облвиконкому від 29.08.84р. №371","Іллінецький ДЛГ","Немирівський район, Стрільчинецька сільська рада, Немирівське лісництво, кв.131, 132 (біля с.Стрільчинці)"
100,"Вінницька","місцеве","Вище школи","заказник","ландшафтний",10.6,"Розпорядження облдержадміністрації №200 від 22.12.95р.","Болганська сільська рада","Піщанський район, Болганська сільська рада(Західна частина с.Болган)"
101,"Вінницька","місцеве","Урочище Біля вапняків","заказник","ландшафтний",34.7,"Розпорядження облдержадміністрації №200 від 22.12.95р.","Болганська сільська рада","Піщанський район, Болганська сільська рада, с.Болган(по лівий берег р.Кам’янка)"
102,"Вінницька","місцеве","Левада","заказник","ландшафтний",75,"Рішення облвиконкому від 25.10.90р. №263","Брідоцька сільська рада","Теплицький район, Брідоцька сільська рада, с.Брідок(південна околиця села)"
103,"Вінницька","місцеве","Бутова","заказник","ландшафтний",67.4,"Розпорядження облдержадміністрації №200 від 22.12.95р.","Росошанська сільська рада Веселівська сільська рада","Теплицький район с.Росоша, с.Веселівка(південно-східна околиця сіл)"
104,"Вінницька","місцеве","Прибузький","заказник","ландшафтний",62.3,"Рішення облради 13 сесії 22 скликання 26.12.97р.","Печерська сільська рада","Тульчинський район, Печерська сільська рада(вздовж р.Південний Буг в межах Печерської сільської ради)"
105,"Вінницька","місцеве","Марусине","заказник","ландшафтний",12,"Розпорядження облдержадміністрації №200 від 22.12.95р","ПСП Україна","Тульчинський район Кинашівська сільська рада(на півд.сх в 2,5 км від с.Мазурівка)"
106,"Вінницька","місцеве","Урочище Федьківське","заказник","ландшафтний",129,"Рішення 11 сесії 23 скликання обласної ради від 17.12.99 року","СТОВ 1 –е Травня","Тульчинський район, с.Клебань"
107,"Вінницька","місцеве","Ковалева","заказник","ландшафтний",25,"Розпорядження облдержадміністрації №200 від 22.12.95р","Суворівська сільська рада","Тульчинський район, с. Суворівка"
108,"Вінницька","місцеве","Мурафа","заказник","ландшафтний",220,"Рішення облвиконкому№ 263 від 28.10.90р.","ТОВ Чернівецький Райкомунліс","Чернівецький район, Вил- Ярузька сільська рада, Лозівська сільська рада, Мазурівська сільська рада(між селами Скалопів і Вила Ярузькі, долина р.Мурафа)"
109,"Вінницька","місцеве","Гопчиця","заказник","ландшафтний",780,"Рішення облвиконкому №263 від 25.10.90р.","СТОВ Урожай с.БухниСТОВ Новофастівське","Погребищенський район,с.Гопчиця"
110,"Вінницька","місцеве","Берізки","заказник","ландшафтний",22.4,"Рішення 27 сесії Вінницької обласної ради 5 скликання № 903 від 10 грудня 2009 року","Четвертинівська с/р","Тростянецький район, с. Четвертинівка"
111,"Вінницька","місцеве","Баглайові левади","заказник","ландшафтний",23.7,"Рішення 27 сесії Вінницької обласної ради 5 скликання № 903 від 10 грудня 2009 року","Білківська с/р","Іллінецький районс.Білки"
112,"Вінницька","місцеве","Гадаї","заказник","ландшафтний",7.3,"Рішення 27 сесії Вінницької обласної ради 5 скликання № 903 від 10 грудня 2009 року","Слободищенська с/р","Іллінецький районс.Слободище"
113,"Вінницька","місцеве","Немиринецьке","заказник","ландшафтний",30,"Рішення 28 сесії Вінницької обласної ради 5 скликання № 968 від 02березня 2010 року","Переможнянська с/р","Козятинський район, с.Немиринці"
114,"Вінницька","місцеве","Перемога","заказник","ландшафтний",18,"Рішення 28 сесії Вінницької обласної ради 5 скликання № 968 від 02березня 2010 року","Переможнянська с/р","Козятинський район, с.Перемога"
115,"Вінницька","місцеве","Зачарована долина","заказник","ландшафтний",208.2,"Рішення 25 сесії Вінницької обласної ради 5 скликання № 834 від 29 липня 2009 року","Піщанський район, Дмитрашківська сільська рада, с.Дмитрашківка(по лівий берег р.Кам’янка)","Дмитрашківська с/рВОКСЛПВіноблагроліс(Кв.19,21,22)(126,9га)"
