"id","oblast","importance","name","category","type","area.ha","desig.decision","operator","location"
99,"Миколаївська","місцеве","Джерело","пам’ятка природи","гідрологічна",0.5,"№ 281 від 11.12.90",,"Новоодеський р-н, с.Зайве"
100,"Миколаївська","місцеве","Джерело","пам’ятка природи","гідрологічна",0.01,"№448 від 23.10.84","Кандибінська сільська рада","Новоодеський р-н, с.Кандибіне"
101,"Миколаївська","місцеве","Джерело мінеральної води","пам’ятка природи","гідрологічна",0.01,"№448 від 23.10.84",,"Снігурівський р-н, м.Снігурівка"
102,"Миколаївська","місцеве","Турецький фонтан","пам’ятка природи","гідрологічна",0.01,"№448 від 23.10.84",,"м. Миколаїв, яхт-клуб"
103,"Миколаївська","місцеве","Зоряний","пам’ятка природи","гідрологічна",25,"№ 16 від 12.03.93",,"Веселинівський р-н"
104,"Миколаївська","місцеве","Виступи граніту біля с.Кам’яно-Костувате","пам’ятка природи","геологічна",5,"№448 від 23.10.84","землі державної власності (запас)","Братський р-н"
105,"Миколаївська","місцеве","Магматити","пам’ятка природи","геологічна",5,"№ 448 від 23.10.84",,"Єланецький р-н"
106,"Миколаївська","місцеве","Виступи граніту біля с.Ясногородка","пам’ятка природи","геологічна",5,"№ 448 від 23.10.84","землі державної власності (запас)","Єланецький р-н"
107,"Миколаївська","місцеве","Турецький стіл","пам’ятка природи","геологічна",0.01,"№448 від 23.10.84","ДП Врадіївське лісове господарство","Первомайський р-н, с.Мигія"
108,"Миколаївська","місцеве","Протичанська скеля","пам’ятка природи","геологічна",0.03,"№ 448 від 23.10.84","ДП Врадіївське лісове господарство","Первомайський р-н, с.Мигія"
109,"Миколаївська","місцеве","Виступи гранітів біля с.Таборівка","пам’ятка природи","геологічна",5,"№448 від 23.10.84 (5 га)","землі державної власності (запас)","Вознесенський р-н"
110,"Миколаївська","місцеве","Крива пустош","пам’ятка природи","геологічна",12.9,,"землі державної власності (запас)","Братський р-н"
111,"Миколаївська","місцеве","Парк","парк-пам’ятка садово-паркового мистецтва",,32,"№448 від 23.10.84","ДП Вознесенське лісове господарство","Братський р-н"
112,"Миколаївська","місцеве","Парк ім. Островського","парк-пам’ятка садово-паркового мистецтва",,5,"№448 від 23.10.84","Вознесенська міська рада","м. Вознесенськ"
113,"Миколаївська","місцеве","Парк ім. Шевченка","парк-пам’ятка садово-паркового мистецтва",,0.5,"№448 від 23.10.84",,"м. Вознесенськ"
114,"Миколаївська","місцеве","Парк ім.1-го Травня","парк-пам’ятка садово-паркового мистецтва",,3,"№448 від 23.10.84","Вознесенська міська рада","м. Вознесенськ"
115,"Миколаївська","місцеве","Парк Вознесенської школи","парк-пам’ятка садово-паркового мистецтва",,1,"№448 від 23.10.84","Відділ освіти Вознесенської райдержадміністрації","Вознесенський р-н"
116,"Миколаївська","місцеве","Старий парк","парк-пам’ятка садово-паркового мистецтва",,4,"№448 від 23.10.84",,"Жовтневий р-н, с.Мішково-Погорілове"
117,"Миколаївська","місцеве","Володимирівський парк","парк-пам’ятка садово-паркового мистецтва",,7,"№448 від 23.10.84","ДП Володимирівське лісове господарство","Казанківський р-н, Володимирівське лісництво"
118,"Миколаївська","місцеве","Парк ім. Леніна","парк-пам’ятка садово-паркового мистецтва",,6,"№448 від 23.10.84","Обласна спілка мисливців та рибалок","Миколаївський р-н, с.Тернувате"
119,"Миколаївська","місцеве","Парк Перемоги","парк-пам’ятка садово-паркового мистецтва",,42,"№448 від 23.10.84","ТОВ Цунамі Юг","м. Миколаїв, мкр. Соляні"
120,"Миколаївська","місцеве","Флотський бульвар","парк-пам’ятка садово-паркового мистецтва",,3.7,"№448 від 23.10.84",,"м. Миколаїв"
121,"Миколаївська","місцеве","Парк ім. Петровського","парк-пам’ятка садово-паркового мистецтва",,10,"№448 від 23.10.84","ТОВ Інтер фірма","м. Миколаїв"
122,"Миколаївська","місцеве","Парк Ліски","парк-пам’ятка садово-паркового мистецтва",,34.5,"№448 від 23.10.84","КП Миколаївські парки","м. Миколаїв, мкр. Ліски"
123,"Миколаївська","місцеве","Сиваський сквер","парк-пам’ятка садово-паркового мистецтва",,1,"№448 від 23.10.84",,"м. Миколаїв, вул. Пушкінська"
124,"Миколаївська","місцеве","Піонерський","парк-пам’ятка садово-паркового мистецтва",,4.7,"№448 від 23.10.84",,"м. Миколаїв, вул. адм. Макарова"
125,"Миколаївська","місцеве","Парк ім.68 моряків-десантників","парк-пам’ятка садово-паркового мистецтва",,1.4,"№448 від 23.10.84",,"м. Миколаїв, площа ім. В.І.Леніна"
126,"Миколаївська","місцеве","Парк ім. Ленінського комсомолу","парк-пам’ятка садово-паркового мистецтва",,19.6,"№448 від 23.10.84","ТОВ Бізнес Реал","м. Миколаїв, вул. Космонавтів"
127,"Миколаївська","місцеве","Комсомольський парк","парк-пам’ятка садово-паркового мистецтва",,4.9,"№ 448 від 23.10.84",,"м. Первомайськ"
128,"Миколаївська","місцеве","Парк ім. Петровського","парк-пам’ятка садово-паркового мистецтва",,6,"№448 від 23.10.84",,"м. Первомайськ"
129,"Миколаївська","місцеве","Мар’ївське","заповідне урочище",,388,"№ 448 від 23.10.84","ДП Баштанське лісове господарство","Баштанський р-н"
130,"Миколаївська","місцеве","Хомутець","заповідне урочище",,68,"№ 448 від 23.10.84","ДП Єланецьке лісове господарство","Братський р-н"
131,"Миколаївська","місцеве","Лісове","заповідне урочище",,48,"№448 від 23.10.84","ДП Єланецьке лісове господарство","Братський р-н"
132,"Миколаївська","місцеве","Мар’їна роща","заповідне урочище",,60,"№448 від 23.10.84","ДП Вознесенське лісове господарство","Вознесенський р-н"
133,"Миколаївська","місцеве","Василева пасіка","заповідне урочище",,252,"№448 від 23.10.84","ДП Вознесенське лісове господарство","Вознесенський р-н"
134,"Миколаївська","місцеве","Молдова","заповідне урочище",,103,"№448 від 23.10.84","ДП Веселинівське лісове господарство","Доманівський р-н"
135,"Миколаївська","місцеве","Лабіринт","заповідне урочище",,247,"№448 від 23.10.84","ДП Вознесенське лісове господарство","Вознесенський р-н"
136,"Миколаївська","місцеве","Курячі лози","заповідне урочище",,302,"№448 від 23.10.84","ДП Врадіївське лісове господарство","Кривоозерський р-н"
137,"Миколаївська","місцеве","Чабанка","заповідне урочище",,457,"№ 448 від 23.10.84","ДП Баштанське лісове господарство","Новобузький"
138,"Миколаївська","місцеве","Лівобережжя","заповідне урочище",,226,"№448 від 23.10.84","ДП Врадіївське лісове господарство","Первомайський р-н"
139,"Миколаївська","місцеве","Дубки","заповідне урочище",,106,"№448 від 23.10.84",,"м. Миколаїв, Старий Водопій"
140,"Миколаївська","місцеве","Андріївське","заповідне урочище",,1294,"№448 від 23.10.84","ДП Миколаївське лісове господарство","Миколаївський р-н"
141,"Миколаївська","місцеве","Літній хутір Скаржинського","заповідне урочище",,105.7,"№ 24 від 02.02.95","ДП Врадіївське лісове господарство","Первомайський р-н"
