"id","oblast","importance","name","category","type","area.ha","desig.decision","operator","location"
122,"Кіровоградська","місцеве","Дуби в Гуріївському лісництві","пам’ятка природи","ботанічна",0.5,"Рішенням Кіровоградського облвиконкому №233 від 09.06.1971 р.","ДП Долинський лісгосп","Долинський р-н, Гуріївське лісництво, кв.15 діл.9"
123,"Кіровоградська","місцеве","Дуб-велетень","пам’ятка природи","ботанічна",0.01,"Рішенням Кіровоградського облвиконкому №353 від 30.12.1989 р.","ДП Голованівський лісгосп","Голованівський р-н, Голованівське лісництво, кв.20"
124,"Кіровоградська","місцеве","Дуби-велетні","пам’ятка природи","ботанічна",6.6,"Рішенням Кіровоградського облвиконкому № 233 від 09.06.1971 р.","Знам’янська міська рада","м. Знам’янка"
125,"Кіровоградська","місцеве","Дуби-велетні","пам’ятка природи","ботанічна",3.2,"Рішенням Кіровоградського облвиконкому № 233 від 09.06.1971 р.","ДЗ Відділкова лікарня станції Знам’янка ДП Одеська залізниця","м. Знам’янка"
126,"Кіровоградська","місцеве","Дуби-велетні","пам’ятка природи","ботанічна",0.4,"Рішенням Кіровоградського облвиконкому № 233 від 09.06.1971 р.","ДП Олександрівський лісгосп","Олександрівський р-н, Лісн.Червононерубаївське"
127,"Кіровоградська","місцеве","Жовтий льон","пам’ятка природи","ботанічна",20.3,"Розпорядженням представника президента №55 від 01.07.1992р","ДП Олександрівський лісгосп","Олександрівський р-н, с. Триліси"
128,"Кіровоградська","місцеве","Каштан","пам’ятка природи","ботанічна",0.01,"Рішенням Кіровоградської обласної ради №187 від 19.02.1993 р.","КД УДППЗУкрпошта","Онуфріївський р-н, смт. Онуфріївка"
129,"Кіровоградська","місцеве","Ковалівська","пам’ятка природи","ботанічна",0.8,"Рішенням Кіровоградської обласної ради №132 від 20.02.1998 р.","Устинівська районна державна адміністрація","Устинівський р-н, поблизу смт Устинівка"
130,"Кіровоградська","місцеве","Ковилові горби","пам’ятка природи","ботанічна",7,"Рішенням Кіровоградської обласної ради №31 від 13.02.1995 р.","Знам’янська районна державна адміністрація","Знам’янський р-н, поблизу с. Іванківці"
131,"Кіровоградська","місцеве","Кудинове","пам’ятка природи","ботанічна",13,"Рішенням Кіровоградської обласної ради №31 від 13.02.1995 р.","Знам’янська районна державна адміністрація","Знам’янський р-н, поблизу с. Іванківці"
132,"Кіровоградська","місцеве","Макарівський","пам’ятка природи","ботанічна",6.3,"Рішенням Кіровоградського облвиконкому №353 від 30.12.1989 р.","Бобринецька районна державна адміністрація","Бобринецький р-н, поблизу с. Солонцюватка"
133,"Кіровоградська","місцеве","Оман високий","пам’ятка природи","ботанічна",2,"Рішенням Кіровоградської обласної ради №132 від 20.02.1998 р.","Маловисківська районна державна адміністрація","Маловисківський р-н, поблизу с. Лутківка"
134,"Кіровоградська","місцеве","Польовий садок","пам’ятка природи","ботанічна",3.3,"Рішенням Кіровоградської обласної ради №309 від 25.12.2001 р.","Кіровоградська районна державна адміністрація","Кіровоградський р-н, поблизу с. Обознівка"
135,"Кіровоградська","місцеве","Степовий горб","пам’ятка природи","ботанічна",0.2,"Рішенням Кіровоградської обласної ради №158 від 28.03.2003 р.","Світловодська районна державна адміністрація","Світловодський р-н, поблизу с. Микільське"
136,"Кіровоградська","місцеве","Степові кургани","пам’ятка природи","ботанічна",0.04,"Рішенням Кіровоградської обласної ради №71 від 11.10.1996 р.","Олександрівська районна державна адміністрація","Олександрівський район поблизу с. Нова Осота"
137,"Кіровоградська","місцеве","Тернова балка","пам’ятка природи","ботанічна",10,"Рішенням Кіровоградської обласної ради №47 від 19.05.1995 р.","Компаніївська районна державна адміністрація","Компаніївський р-н, поблизу с. Зелене"
138,"Кіровоградська","місцеве","Травневський велетень","пам’ятка природи","ботанічна",0.01,"Рішення Кіровоградської обласної ради № 425 від 21.03.2008 р.","Компаніївська районна державна адміністрація","Компаніївський район поблизу с. Травневе"
139,"Кіровоградська","місцеве","Полезахисна смуга №1","пам’ятка природи","ботанічна",14,"Рішенням Кіровоградської обласної ради №577 від 30.12.1968 р. Рішенням Кіровоградського облвиконкому №213 від 06.06.1972 р.","ДП Оникіївський лісгосп","Маловисківський р-н"
140,"Кіровоградська","місцеве","Полезахисна смуга №2","пам’ятка природи","ботанічна",16,"Рішенням Кіровоградської обласної ради №577 від 30.12.1968 р. Рішенням Кіровоградського облвиконкому №213 від 06.06.1972 р.","ДП Оникіївський лісгосп","Маловисківський р-н"
141,"Кіровоградська","місцеве","Полезахисна смуга №3","пам’ятка природи","ботанічна",9.4,"Рішенням Кіровоградської обласної ради №577 від 30.12.1968 р. Рішенням Кіровоградського облвиконкому №213 від 06.06.1972 р.","ДП Оникіївський лісгосп ","Маловисківський р-н"
142,"Кіровоградська","місцеве","Полезахисна смуга №4","пам’ятка природи","ботанічна",4.1,"Рішенням Кіровоградської обласної ради №577 від 30.12.1968 р. Рішенням Кіровоградського облвиконкому №213 від 06.06.1972 р.","ДП Оникіївський лісгосп ","Маловисківський р-н"
143,"Кіровоградська","місцеве","Крутий яр","пам’ятка природи","ботанічна",82,"Рішенням Кіровоградської обласної ради № 851 від 22.01.2010 р.","Олексіївська сільська рада","Бобринецький район"
144,"Кіровоградська","місцеве","Кринички","пам’ятка природи","ботанічна",40,"Рішенням Кіровоградської міської ради від 19.08.2011 р. № 183","Бобринецька районна державна адміністрація","Бобринецький район"
145,"Кіровоградська","місцеве","Грузька балка","пам’ятка природи","ботанічна",53.47,"Рішенням Кіровоградської міської ради від 27.07.2012 р. № 337","Новоукраїнська районна державна адміністрація","Новоукраїнський район"
146,"Кіровоградська","місцеве","Новопавлівська балка","пам’ятка природи","ботанічна",32,"Рішенням Кіровоградської міської ради від 27.07.2012 р. № 337","Новоукраїнська районна державна адміністрація","Новоукраїнський район"
147,"Кіровоградська","місцеве","Пташиний базар","пам’ятка природи","зоологічна",0.2,"Рішенням Кіровоградської обласної ради №158 від 28.03.2003 р.","Світловодська районна державна адміністрація","Світловодський р-н, Кременчуцьке водосховище"
148,"Кіровоградська","місцеве","Поселення Сиворакші","пам’ятка природи","зоологічна",0.2,"Рішенням Кіровоградської обласної ради №158 від 28.03.2003 р.","Світловодська районна державна адміністрація","Світловодський р-н, поблизу с. Подорожнє"
149,"Кіровоградська","місцеве","Інгульська жила","пам’ятка природи","геологічна",2,"Рішенням Кіровоградського облвиконкому №353 від 30.12.1989 р.","Компаніївська районна державна адміністрація","Компаніївський р-н, поблизу с. Інженерівка"
150,"Кіровоградська","місцеве","Каскади","пам’ятка природи","геологічна",2.5,"Рішенням Кіровоградського облвиконкому №233 від 09.06.1971 р.","Маловисківська районна державна адмінстрація","Маловисківський р-н, поблизу с. Злинка"
151,"Кіровоградська","місцеве","Слони","пам’ятка природи","геологічна",5,"Розпорядженням представника президента №55 від 01.07.1992р Рішення облвиконкому №353 від 30.12.89р","Бобринецька районна державна адміністрація","Бобринецький р-н, поблизу с. Полум’яне"
152,"Кіровоградська","місцеве","Болото Левади","пам’ятка природи","гідрологічна",15,"Рішенням Кіровоградської обласної ради №214 від 17.12.1993 р.","Добровеличківська районна державна адміністрація","Добровеличківський р-н, поблизу с.Липняжка"
153,"Кіровоградська","місцеве","Верхів’я ріки Інгул","пам’ятка природи","гідрологічна",14,"Рішенням Кіровоградської обласної ради №92 від 29.07.97р.","Кіровоградська районна державна адміністрація","Кіровоградський р-н, поблизу с.Петрово"
154,"Кіровоградська","місцеве","Вила","пам’ятка природи","гідрологічна",5,"Рішенням Кіровоградської обласної ради №47 від 19.05.1995 р.","Новомиргородська районна державна адміністрація","Новомиргородський р-н, поблизу с.Жовтневе"
155,"Кіровоградська","місцеве","Витоки річки Тясмина","пам’ятка природи","гідрологічна",2,"Рішенням Кіровоградської обласної ради №187 від 19.02.1993 р.","Олександрівська районна державна адміністрація","Олександрівський р-н, поблизу с.Настине"
156,"Кіровоградська","місцеве","Джерельце","пам’ятка природи","гідрологічна",5,"Рішенням Кіровоградської обласної ради №309 від 25.12.2001 р.","Кіровоградська районна державна адміністрація","Кіровоградський р-н, поблизу с.Грузьке"
157,"Кіровоградська","місцеве","Запорізькі джерела","пам’ятка природи","гідрологічна",0.01,"Рішенням Кіровоградського облвиконкому №233 від 09.06.1971 р.","Добровеличківська районна державна адміністрація","Добровеличківський, поблизу с. Дружелюбівка"
158,"Кіровоградська","місцеве","Іванкова криниця","пам’ятка природи","гідрологічна",2.5,"Рішенням Кіровоградської обласної ради №187 від 19.02.1993 р.","Гайворонська районна державна адміністрація ","Гайворонський р-н, поблизу с.Котовка"
159,"Кіровоградська","місцеве","Кам’яна криниця","пам’ятка природи","гідрологічна",0.22,"Розпорядженням представника президента від 01.07.1992 р № 55","Ульяновська районна державна адміністрація","Ульяновський р-н, поблизу с. Кам’яна криниця"
160,"Кіровоградська","місцеве","Холодні ключі","пам’ятка природи","гідрологічна",5,"Рішенням Кіровоградського облвиконкому №233 від 09.06.1971 р.","Кіровоградська районна державна адміністрація","Кіровоградський р-н, поблизу с.Калинівка"
161,"Кіровоградська","місцеве","Зубринець","пам’ятка природи","гідрологічна",7.1,"Рішенням Кіровоградської обласної ради № 851 від 22.01.2010 р.","ДП Олександрівський лісгосп","Олександрівський район кв.48 вид.1,2,3"
162,"Кіровоградська","місцеве","Ковалівський","парк-пам’ятка садово-паркового мистецтва",,8.6,"Рішенням Кіровоградського облвиконкому №233 від 09.06.1971 р. Рішенням Кіровоградського облвиконкому №213 від 06.06.1972 р.","Кіровоградська міська рада КП Трест зеленого господарства","м. Кіровоград"
163,"Кіровоградська","місцеве","Парк Космонавтів","парк-пам’ятка садово-паркового мистецтва",,4.57,"Рішенням Кіровоградського облвиконкому №233 від 09.06.1971 р. Рішенням Кіровоградського облвиконкому №213 від 06.06.1972 р.","Кіровоградська міська рада КП Трест зеленого господарства","м. Кіровоград"
164,"Кіровоградська","місцеве","Парк Перемоги","парк-пам’ятка садово-паркового мистецтва",,39.5,"Рішенням Кіровоградського облвиконкому №233 від 09.06.1971 р. Рішенням Кіровоградського облвиконкому №213 від 06.06.1972 р.","Кіровоградська міська рада КП Трест зеленого господарства","м. Кіровоград"
165,"Кіровоградська","місцеве","50 років Жовтня","парк-пам’ятка садово-паркового мистецтва",,44.2,"Рішенням Кіровоградського облвиконкому №233 від 09.06.1971 р. Рішенням Кіровоградського облвиконкому №213 від 06.06.1972 р.","КП Парк культури і відпочинку","м. Кіровоград"
166,"Кіровоградська","місцеве","Ульянівський парк","парк-пам’ятка садово-паркового мистецтва",,7.6,"Розпорядженням представника президента №55 від 01.07.1992р.","Відділ комунального господарства Ульяновського міськвиконкому","Ульянівський р-н, м. Ульяновка"
167,"Кіровоградська","місцеве","Чобіток","заповідне урочище",,55,"Рішенням Кіровоградського облвиконкому №56 від 21.02.1991 р.","Бобринецька районна державна адміністрація","Бобринецький р-н, поблизу с. Мар’янівка"
168,"Кіровоградська","місцеве","Мертвоводдя","заповідне урочище",,20.1,"Розпорядженням представника президента №55 від 01.07.1992р.","Бобринецька районна державна адміністрація","Бобринецький р-н, поблизу с.Витязівка"
169,"Кіровоградська","місцеве","Бочки","заповідне урочище",,15,"Рішенням Кіровоградського облвиконкому №353 від 30.12.1989 р.","Знам’янська районна державна адміністрація","Знам’янський р-н, поблизу с.Калинівка"
170,"Кіровоградська","місцеве","Василівське","заповідне урочище",,56.8,"Рішенням Кіровоградської обласної ради №214 від 17.12.1993 р.","ДП Олександрівський лісгосп ","Новомиргородський р-н, поблизу с.Василівка"
171,"Кіровоградська","місцеве","Барвінкова і тюльпанова гори","заповідне урочище",,5.2,"Рішенням Кіровоградського облвиконкому №325 від 21.09.1987 р.","ДП Світловодський лісгосп","Світловодський р-н, поблизу с. Подорожнє"
172,"Кіровоградська","місцеве","Ганнівське","заповідне урочище",,357,"Рішенням Кіровоградської обласної ради №13 від 26.08.1994 р.","ДП Долинський лісгосп","Петрівський р-н, поблизу с. Ганнівка"
173,"Кіровоградська","місцеве","Горіхівська балка","заповідне урочище",,22.6,"Рішенням Кіровоградської обласної ради №214 від 17.12.1993 р.","Новоукраїнська районна державна адміністрація","Новоукраїнський р-н, поблизу с. Воронівка"
174,"Кіровоградська","місцеве","Довге","заповідне урочище",,31.3,"Рішенням Кіровоградського облвиконкому №318 від 28.06.1978 р.","Онуфріївська районна державна адміністрація","Онуфріївський р-н, поблизу с.Куцеволівка"
175,"Кіровоградська","місцеве","Антоновичські горби","заповідне урочище",,76.3,"Рішенням Кіровоградської обласної ради №268 від 27.02.2004 р.","Знам’янська районна державна адміністрація","Знам’янський р-н, поблизу с. Трепівка"
176,"Кіровоградська","місцеве","Бабеньківське","заповідне урочище",,40.4,"Рішенням Кіровоградської обласної ради №71 від 11.10.1996 р.","Петрівська районна державна адміністрація","Петрівський р-н, поблизу с. Олександродар"
177,"Кіровоградська","місцеве","Балка Куца","заповідне урочище",,30,"Рішенням Кіровоградської обласної ради №214 від 17.12.1993 р.","Добровеличківська районна державна адміністрація","Добровеличківський р-н, поблизу с.Федорівка"
178,"Кіровоградська","місцеве","Житлове","заповідне урочище",,8.9,"Розпорядженням представника президента №55 від 01.07.1992р.","Онуфріївська районна державна адміністрація","Онуфріївський р-н, поблизу с. Зибке"
179,"Кіровоградська","місцеве","Зелений гай","заповідне урочище",,37,"Рішенням Кіровоградської обласної ради №198 від 17.11.2000 р.","Долинська районна державна адміністрація","Долинський р-н, поблизу с. Іванівка"
180,"Кіровоградська","місцеве","Калмазівське","заповідне урочище",,10,"Рішенням Кіровоградської обласної ради №13 від 26.08.1994 р.","Вільшанська районна державна адміністрація","Вільшаніський р-н, поблизу с.Калмазове"
181,"Кіровоградська","місцеве","Кам’яна балка","заповідне урочище",,26.4,"Рішенням Кіровоградської обласної ради №116 від 28.01.2000 р.","Компаніївська районна державна адміністрація","Компаніївський р-н, поблизу с. Мар’ївка"
182,"Кіровоградська","місцеве","Кіліповське","заповідне урочище",,22,"Рішенням Кіровоградської обласної ради №31 від 13.01.1995 р.","Компаніївська районна державна адміністрація","Компаніївський р-н, поблизу с.Покровка"
183,"Кіровоградська","місцеве","Крутеньке","заповідне урочище",,32,"Рішенням Кіровоградської обласної ради №198 від 17.11.2000 р.","ДП Голованівський лісгосп","Голованівський р-н, поблизу с.Крутеньке"
184,"Кіровоградська","місцеве","Кучери","заповідне урочище",,21,"Рішенням Кіровоградської обласної ради від 20.04.2001 р. № 234","Новоархангельська районна державна адміністрація","Новоархангельський р-н, поблизу смт Новоархангельськ"
185,"Кіровоградська","місцеве","Лещівка","заповідне урочище",,28,"Рішенням Кіровоградської обласної ради №198 від 17.11.2000 р.","Голованівська районна державна адміністрація","Голованівський р-н, поблизу с.Лещівка"
186,"Кіровоградська","місцеве","Лисячий кут","заповідне урочище",,5,"Розпорядженням представника президента №55 від 01.07.1992р.","Онуфріївська районна державна адміністрація","Онуфріївський р-н, поблизу поблизу с.Успенка"
187,"Кіровоградська","місцеве","Литкевич","заповідне урочище",,3.7,"Розпорядженням представника президента №55 від 01.07.1992р.","Онуфріївська районна державна адміністрація","Онуфріївський р-н, поблизу с.Попівка"
188,"Кіровоградська","місцеве","Любиме","заповідне урочище",,64,"Рішенням Кіровоградської обласної ради №268 від 27.02.2004 р.","Устинівська районна державна адміністрація","Устинівський р-н, поблизу с.Криничне"
189,"Кіровоградська","місцеве","Матвіїв яр","заповідне урочище",,22,"Рішенням Кіровоградської обласної ради №214 від 17.12.1993 р.","ДП Олександрівський лісгосп","Новомиргородський р-н, поблизу м.Новомиргород"
190,"Кіровоградська","місцеве","Наталіївське","заповідне урочище",,37.5,"Рішенням Кіровоградського облвиконкому №490 від 26.10.1984 р.","ДП Долинський лісгосп","Долинський р-н, кв.6,7"
191,"Кіровоградська","місцеве","Новомогильне","заповідне урочище",,205,"Розпорядженням представника президента №56 від 21.02.1991р.","ДП Долинське лісгосп","Петрівський р-н"
192,"Кіровоградська","місцеве","Олександрівська дача","заповідне урочище",,69,"Рішенням Кіровоградського облвиконкому №490 від 26.10.1984 р.","ДП Долинський лісгосп","Долинський ДЛГ кв.3,4,5"
193,"Кіровоградська","місцеве","Осичківське","заповідне урочище",,75,"Рішенням Кіровоградської обласної ради №13 від 26.08.1994 р.","ДП Голованівський лісгосп","Вільшанський р-н, поблизу с.Осички"
194,"Кіровоградська","місцеве","Парк суботи","заповідне урочище",,5.1,"Рішенням Кіровоградської обласної ради №268 від 27.02.2004 р.","Устинівська районна державна адміністрація","Устинівський р-н, поблизу с.Криничне"
195,"Кіровоградська","місцеве","Питомник","заповідне урочище",,51.37,"Рішенням Кіровоградського облвиконкому №353 від 30.12.1989 р.","Петрівська районна державна адміністрація","Петрівський р-н, поблизу с.Богданівка"
196,"Кіровоградська","місцеве","Польський ліс","заповідне урочище",,83.3,"Рішенням Кіровоградської обласної ради №158 від 28.03.2003 р.","Кіровоградська районна державна адміністрація","Кіровоградський р-н, поблизу с.Овсяниківка"
197,"Кіровоградська","місцеве","Пушкове","заповідне урочище",,39.7,"Рішенням Кіровоградської обласної ради №198 від 17.11.2000 р.","ДП Голованівський лісгосп","Голованівський р-н, поблизу с.Пушкове"
198,"Кіровоградська","місцеве","Розлитий камінь","заповідне урочище",,25,"Рішенням Кіровоградської обласної ради №31 від 13.01.1995 р.","Компаніївська районна державна адміністрація","Компаніївський р-н, поблизу с.Софіївка"
199,"Кіровоградська","місцеве","Сальківське","заповідне урочище",,66.3,"Рішенням Кіровоградської обласної ради №187 від 19.02.1993 р.","Гайворонська районна державна адміністрація","Гайворонський р-н, поблизу с.Салькове"
200,"Кіровоградська","місцеве","Сарганівський ліс","заповідне урочище",,10,"Рішенням Кіровоградської обласної ради №116 від 28.01.2000 р.","ДП Компаніївський лісгосп","Кіровоградський р-н, поблизу с.Висоті Байраки"
201,"Кіровоградська","місцеве","Селіванівське","заповідне урочище",,15,"Рішенням Кіровоградської обласної ради №64 від 25.03.1999 р.","Устинівська районна державна адміністрація","Устинівський р-н, поблизу с.Селіванове"
202,"Кіровоградська","місцеве","Сиротін ліс","заповідне урочище",,20.5,"Рішенням Кіровоградського облвиконкому №318 від 28.06.1978 р.","Онуфріївська районна державна адміністрація","Онуфріївський р-н, поблизу с.Куцеволівка"
203,"Кіровоградська","місцеве","Солдатське","заповідне урочище",,0.5,"Розпорядженням представника президента №55 від 01.07.1992р.","Попівська районна державна адміністрація","Онуфріївський р-н, поблизу с.Попівка"
204,"Кіровоградська","місцеве","Солоноозерне","заповідне урочище",,31.5,"Рішенням Кіровоградської обласної ради №132 від 20.02.1998 р.","Устинівська районна державна адміністрація","Устинівський р-н, поблизу с.Криничуватка"
205,"Кіровоградська","місцеве","Ставраківське","заповідне урочище",,146.4,"Рішенням Кіровоградської обласної ради №268 від 27.02.2004 р.","Устинівська районна державна адміністрація","Устинівський р-н, поблизу с.Криничне"
206,"Кіровоградська","місцеве","Таркальне","заповідне урочище",,90.7,"Рішенням Кіровоградської обласної ради №268 від 27.02.2004 р.","Устинівська районна державна адміністрація","Устинівський р-н, поблизу с.Криничне"
207,"Кіровоградська","місцеве","Терник","заповідне урочище",,73.3,"Рішенням Кіровоградської обласної ради №187 від 19.02.1993 р. Рішенням Кіровоградської обласної ради №198 від 17.11.2000 р.","Новгородківська районна державна адміністрація","Новгородківський р-н, поблизу смт Новгородка"
208,"Кіровоградська","місцеве","Трудолюбівське","заповідне урочище",,72,"Рішенням Кіровоградської обласної ради №268 від 27.02.2004 р.","Устинівська районна державна адміністрація","Устинівський р-н, поблизу с.Криничне"
209,"Кіровоградська","місцеве","Фомиха","заповідне урочище",,15,"Рішенням Кіровоградської обласної ради від 20.04.2001 р. № 234","Новоархангельська районна державна адміністрація","Новоархангельський р-н, поблизу смт Новоархангельськ"
210,"Кіровоградська","місцеве","Червоні скелі","заповідне урочище",,150,"Рішенням Кіровоградської обласної ради №81 від 06.09.2002 р.","Добровеличківська районна державна адміністрація","Добровеличківський р-н, поблизу с.Піщаний брід, с .Любомирка"
211,"Кіровоградська","місцеве","Шавлієва балка","заповідне урочище",,4.5,"Рішенням Кіровоградської обласної ради №187 від 19.02.1993 р.","Олександрівська районна державна адміністрація","Олександрівський р-н, поблизу с. Вищі Верещаки"
212,"Кіровоградська","місцеве","Шеметів ліс","заповідне урочище",,41.9,"Рішенням Кіровоградського облвиконкому №318 від 28.06.1978 р.","Онуфріївська районна державна адміністрація","Онуфріївський р-н, поблизу с. Куцеволівка"
213,"Кіровоградська","місцеве","Шеметів ліс","заповідне урочище",,35,"Рішенням Кіровоградського облвиконкому №318 від 28.06.1978 р.","Онуфріївська районна державна адміністрація","Онуфріївський р-н, поблизу с. Дереївка"
214,"Кіровоградська","місцеве","Юр’ївська балка","заповідне урочище",,15,"Рішенням Кіровоградської обласної ради №187 від 19.02.1993 р.","Бобринецька районна державна адміністрація","Бобринецький р-н, поблизу с. Костомарівка"
215,"Кіровоградська","місцеве","Ясиноватка","заповідне урочище",,3,"Рішенням Кіровоградського облвиконкому №318 від 28.06.1978 р.","Онуфріївська районна державна адміністрація","Онуфріївський р-н, поблизу с. Куцеволівка"
216,"Кіровоградська","місцеве","Грузьке","заповідне урочище",,106.49,"Рішенням Кіровоградської обласної ради № 851 від 22.01.2010 р.","Бобринецька районна державна адміністрація","Бобринецький район, поблизу с. Грузьке"
217,"Кіровоградська","місцеве","Нюркине урочище","заповідне урочище",,20,"Рішенням Кіровоградської обласної ради № 851 від 22.01.2010 р.","Бобринецька районна державна адміністрація","Бобринецький район, поблизу с. Куйбишеве"
218,"Кіровоградська","місцеве","Ексампей","заповідне урочище",,15,"Рішенням Кіровоградської міської ради від 27.07.2012 р. № 337","Новоукраїнська районна державна адміністрація","Новоукраїнський район неподалік від с. Кропивницьке"
219,"Кіровоградська","місцеве","Михайлівське","заповідне урочище",,162,"Рішенням Кіровоградської міської ради від 27.07.2012 р. № 337","ДП Долинське лісове господарство","Петрівський район"
220,"Кіровоградська","місцеве","Балахівське","заповідне урочище",,318,"Рішенням Кіровоградської міської ради від 27.07.2012 р. № 337","ДП Долинське лісове господарство","Петрівський район"
221,"Кіровоградська","місцеве","Суха балка","заповідне урочище",,200,"Рішенням Кіровоградської обласної ради № 443 від 15.02.2013 р.",,"Олександрівський район"
