№ з.п.;Назва території чи об’єкта ПЗФ;Категорія ;Тип;Площа, га;Місце розташування  території чи об`єкту ПЗФ;Назва установи, підпрємства, організації, землекористувача (землевласника), у віданні якого знаходиться територія чи об’єкт ПЗФ;Рішення, згідно з яким створено (змінено) дану територію чи об’єкт ПЗФ
Території та об`єкти ПЗФ загальнодержавного значення;;;;;;;
41;Джерело № 2;пам`ятка природи;гідрололгічна;0.5;ур.”.Лазещина”;Лазещинська сільська рада;Ріш. ОВК від 23.10.1984 р. № 253
42;Джерело № 3;пам`ятка природи;гідрололгічна;0.5;ур.”.Лазещина”;Лазещинська сільська рада;Ріш. ОВК від 23.10.1984 р. № 253
43;Джерело № 4;пам`ятка природи;гідрололгічна;0.5;с.Луг ДП “Великобичківське ЛМГ”, Лужанське л-во, урочище “Банський”, квартал 17, виділ 7;ДП “Великобичківське ЛМГ”;Ріш. ОВК від 23.10.1984 р. № 253
44;Джерело Б/н;пам`ятка природи;гідрололгічна;0.5;ДП “Рахівське ЛДГ”, урочище ”Підділ”, Рахівське л-во, квартал 6, виділ 31;ДП “Рахівське ЛДГ”;Ріш. ОВК від 23.10.1984 р. № 253
45;Джерело № 1;пам`ятка природи;гідрололгічна;0.5;ДП “Рахівське ЛДГ”, урочище ”Буркут”, Рахівське л-во, квартал 5, виділ 11;ДП “Рахівське ЛДГ”;Ріш. ОВК від 23.10.1984 р. № 253
46;Джерело № 2;пам`ятка природи;гідрололгічна;0.5;м. Рахів, ур “Менчул”;Рахівська міська рада;Ріш. ОВК від 23.10.1984 р. № 253
47;Джерело № 3;пам`ятка природи;гідрололгічна;0.5;м.Рахів, ДП “Рахівське ЛДГ”, урочище “Циплин”, Рахівське л-во, квартал 5, виділ 14;ДП “Рахівське ЛДГ”;Ріш. ОВК від 23.10.1984 р. № 253
48;Джерело № 4;пам`ятка природи;гідрололгічна;0.5;м.Рахів, вул. Буркут;Рахівська міська рада;Ріш. ОВК від 23.10.1984 р. № 253
49;Джерело № 5;пам`ятка природи;гідрололгічна;0.5;м.Рахів, вул. Буркут;Рахівська міська рада;Ріш. ОВК від 23.10.1984 р. № 253
50;Джерело № 6;пам`ятка природи;гідрололгічна;0.5;м.Рахів, вул. Довженка;Рахівська міська рада;Ріш. ОВК від 23.10.1984 р. № 253
51;Джерело № 7;пам`ятка природи;гідрололгічна;0.5;м.Рахів, вул. Довженка;Рахівська  міська рада;Ріш. ОВК від 23.10.1984 р. № 253
52;Джерело № 8;пам`ятка природи;гідрололгічна;0.5;м.Рахів, вул. Гагаріна;Рахівська міська рада;Ріш. ОВК від 23.10.1984 р. № 253
53;Джерело № 9;пам`ятка природи;гідрололгічна;0.3;м.Рахів, вул. Новоселиця;Рахівська міська рада;Ріш. ОВК від 23.10.1984 р. № 253
54;Джерело № 10;пам`ятка природи;гідрололгічна;0.5;м.Рахів;Турбаза “Тиса”;Ріш. ОВК від 23.10.1984 р. № 253
55;Джерело № 11;пам`ятка природи;гідрололгічна;0.5;м.Рахів;Турбаза “Тиса”;Ріш. ОВК від 23.10.1984 р. № 253
56;Джерело № 12;пам`ятка природи;гідрололгічна;0.5;м.Рахів;Турбаза “Тиса”;Ріш. ОВК від 23.10.1984 р. № 253
57;Джерело № 13;пам`ятка природи;гідрололгічна;0.5;м.Рахів, вул. Миру;Рахівська міська рада;Ріш. ОВК від 23.10.1984 р. № 253
58;Джерело № 14;пам`ятка природи;гідрололгічна;0.5;м.Рахів;Рахівська міська рада;Ріш. ОВК від 23.10.1984 р. № 253
59;Джерело № 1;пам`ятка природи;гідрололгічна;0.5;ДП “Ясінянське ЛМГ”, урочище “Свидовець”, Свидовецьке л-во, квартал 12;ДП “Ясінянське ЛМГ”;Ріш. ОВК від 23.10.1984 р. № 253
60;Джерело № 2;пам`ятка природи;гідрололгічна;0.5;смт.Ясіня;ДП “Ясінянське ЛМГ”;Ріш. ОВК від 23.10.1984 р. № 253
61;Джерело № 3;пам`ятка природи;гідрололгічна;0.5;смт.Ясіня;ДП “Ясінянське ЛМГ”;Ріш. ОВК від 23.10.1984 р. № 253
;Разом:;61;;34.7;;;
Перечинський р-н;;;;;;;
1;Свердловина б/н;пам`ятка природи;гідрололгічна;3;с.Зарічово, урочище “Лази-Кадоуб”;Зарічівська сільська рада;Ріш. ОВК від 23.10.1984 р. № 253
2;Джерело Б/н;пам`ятка природи;гідрололгічна;0.3;с.Дубриничі, урочище “Шахове”;Дубриницька сільська рада;Ріш. ОВК від 23.10.1984 р. № 253
3;Джерело № 1;пам`ятка природи;гідрололгічна;0.3;с.Новоселиця, урочище “Полянка”;Новоселицька сільська рада;Ріш. ОВК від 23.10.1984 р. № 253
4;Джерело № 2;пам`ятка природи;гідрололгічна;0.3;с.Новоселиця, урочище “Поляни”;Новоселицька сільська рада;Ріш. ОВК від 23.10.1984 р. № 253
5;Джерело № 1;пам`ятка природи;гідрололгічна;0.5;с.Турички ДП “Перечинське ЛГ”. Перечинське л-во. квартал 34, виділ 9;ДП “Перечинське ЛГ”;Ріш. ОВК від 23.10.1984 р. № 253
;Разом:;5;;4.4;;;
Свалявський р-н;;;;;;;
1;Джерело № 1;пам`ятка природи;гідрололгічна;0.5;с.Голубине;Голубинська сільська рада;Ріш. ОВК від 23.10.1984 р. № 253
2;Свердловина б/н;пам`ятка природи;гідрололгічна;0.5;с.Драчино;Свалявська міська рада;Ріш. ОВК від 23.10.1984 р. № 253
3;Джерело № 1;пам`ятка природи;гідрололгічна;0.5;с.Драчино;Свалявська міська рада;Ріш. ОВК від 23.10.1984 р. № 253
4;Джерело № 2;пам`ятка природи;гідрололгічна;0.5;с.Драчино;Свалявська міська рада;Ріш. ОВК від 23.10.1984 р. № 253
5;"Джерело Б/н (""Кадуб"")";пам`ятка природи;гідрололгічна;0.3;с.Оленьово;Плосківська сільська рада;Ріш. ОВК від 23.10.1984 р. № 253
6;Джерело б/н (“Квасок”);пам`ятка природи;гідрололгічна;0.3;с. Павлово;Плосківська сільська рада;Ріш. ОВК від 23.10.1984 р. № 253
7;"Джерело № 1 (""Купіль"")";пам`ятка природи;гідрололгічна;0.3;с.Павлово;Плосківська сільська рада;Ріш. ОВК від 23.10.1984 р. № 253
8;Джерело Б/н;пам`ятка природи;гідрололгічна;0.5;с.Пасіка;Сусківська сільська рада;Ріш. ОВК від 23.10.1984 р. № 253
9;Джерело № 3;пам`ятка природи;гідрололгічна;0.5;с.Солочин;Солочинська сільська рада;Ріш. ОВК від 23.10.1984 р. № 253
10;Джерело № 4;пам`ятка природи;гідрололгічна;0.5;с.Солочин;Солочинська сільська рада;Ріш. ОВК від 23.10.1984 р. № 253
11;Джерело № 5;пам`ятка природи;гідрололгічна;0.5;с.Солочин;Солочинська сільська рада;Ріш. ОВК від 23.10.1984 р. № 253
;Разом:;11;;4.9;;;
Тячівський  р-н;;;;;;;
1;Джерело Б/н;пам`ятка природи;гідрололгічна;0.5;с. Чумальово, урочище “Сокирниця”;Чумалівська сільська рада;Ріш. ОВК від 23.10.1984 р. № 253
2;Свердловина Б/н;пам`ятка природи;гідрололгічна;3;с. Вільхівці, урочище “Ропа”;Вільховецько-Лазівська сільська рада;Ріш. ОВК від 23.10.1984 р. № 253
3;Джерело Б/н;пам`ятка природи;гідрололгічна;3;с. Добрянське, урочище “Ропа”;Добрянська сільська рада;Ріш ОВК від 23.10.1984 р. № 253
4;Джерело № 1;пам`ятка природи;гідрололгічна;0.5;с. Ганичі урочище ”Стримба”;не ДП “Мокрянське ЛМГ”;Ріш. ОВК від 23.10.1984 р. № 253
5;Джерело № 2;пам`ятка природи;гідрололгічна;0.5;с.Ганичі;Ганичівська сільська рада;Ріш. ОВК від 23.10.1984 р. № 253
6;Джерело № 3;пам`ятка природи;гідрололгічна;0.5;с.Ганичі;Ганичівська сільська рада;Ріш. ОВК від 23.10.1984 р. № 253
7;Джерело Б/н;пам`ятка природи;гідрололгічна;0.5;с. Комсомольськ, ДП “Мокрянське ЛМГ”, Комсомольське л-во, урочище “Прислоп”, квартал 17, виділ 20;ДП “Мокрянське ЛМГ”;Ріш. ОВК від 23.10.1984 р. № 253
8;Джерело Б/н;пам`ятка природи;гідрололгічна;0.5;с.Красне, ДП “Мокрянське ЛМГ”, Краснянське л-во, урочище “Підчос” квартал 17, виділ 47;ДП “Мокрянське ЛМГ”;Ріш. ОВК від 23.10.1984 р. № 253
9;Джерело № 1;пам`ятка природи;гідрололгічна;0.5;с. Кричово, урочище “Одаров”;Кричівська сільська рада;Ріш. ОВК від 23.10.1984 р. № 253
10;Джерело № 2;пам`ятка природи;гідрололгічна;0.5;с. Кричово, урочище “Одаров”;Кричівська сільська рада;Ріш. ОВК від 23.10.1984 р. № 253
11;Джерело Б/н;пам`ятка природи;гідрололгічна;3;с. Криве, урочище “глибока долина”;Кривська сільська рада;Ріш. ОВК від 23.10.1984 р. № 253
12;Джерело Б/н;пам`ятка природи;гідрололгічна;5;с. Лази, урочище “Чорна вода”;Лазівська сільська рада;Ріш. ОВК від 23.10.1984 р. № 253
13;Джерело Б/н;пам`ятка природи;гідрололгічна;0.5;с.Новобарово;Новобарівська сільська рада;Ріш. ОВК від 23.10.1984 р. № 253
14;Джерело № 1;пам`ятка природи;гідрололгічна;3;с,Новоселиця, урочище “Солоний”, вул. Заріка;Новоселицька сільська рада;Ріш. ОВК від 23.10.1984 р. № 253
15;Джерело № 1;пам`ятка природи;гідрололгічна;0.5;с. Руська Мокра, урочище “Климовець”;Русько-Мокрянська сільська рада;Ріш. ОВК від 23.10.1984 р. № 253
16;Джерело № 2;пам`ятка природи;гідрололгічна;0.5;с. Руська Мокра, урочище “Звуриць”;Русько-Мокрянська сільська рада;Ріш. ОВК від 23.10.1984 р. № 253
17;Джерело № 3;пам`ятка природи;гідрололгічна;3;с. Руська Мокра, вул. Миру 290 А 292;Русько-Мокрянська сільська рада;Ріш. ОВК від 23.10.1984 р. № 253
18;Джерело № 4;пам`ятка природи;гідрололгічна;0.5;с. Руська Мокра, урочище “Облаз”, вул. Миру 342;Русько-Мокрянська сільська рада;Ріш. ОВК від 23.10.1984 р. № 253
19;Джерело № 5;пам`ятка природи;гідрололгічна;0.5;с. Руська Мокра, урочище “Клиновець”;не ДП “Мокрянське ЛМГ”;Ріш. ОВК від 23.10.1984 р. № 253
20;Джерело Б/н;пам`ятка природи;гідрололгічна;0.5;с. Руське Поле;Русько-Полівська сільська рада;Ріш. ОВК від 23.10.1984 р. № 253
21;Джерело Б/н;пам`ятка природи;гідрололгічна;5;с. Тарасівка, ДП “Буштинське ЛГ”, Тарасівське л-во, урочище “Куртенький”, квартал, виділ 21;ДП “Буштинське ЛГ”;Ріш. ОВК від 23.10.1984 р. № 253
22;Джерело № 2;пам`ятка природи;гідрололгічна;3;с. Тарасівка, уочище “Буркут”;ДП “Буштинське ЛГ”;Ріш. ОВК від 23.10.1984 р. № 253
23;Джерело № 3;пам`ятка природи;гідрололгічна;3;с. Тарасівка;ДП “Буштинське ЛГ”;Ріш. ОВК від 23.10.1984 р. № 253
24;Свердловина Б/н;пам`ятка природи;гідрололгічна;0.5;с. Теребля;Тереблянська сільська рада;Ріш. ОВК від 23.10.1984 р. № 253
25;Джерело № 1;пам`ятка природи;гідрололгічна;0.5;м.Тячів;Тячівська міська рада;Ріш. ОВК від 23.10.1984 р. № 253
26;Джерело № 1;пам`ятка природи;гідрололгічна;0.5;с. Мала Уголька;КБЗ;Ріш. ОВК від 23.10.1984 р. № 253 (Увійшла до складу КБЗ ПРМ УРСР від  12.11.1968 р. № 568)
27;Джерело № 2;пам`ятка природи;гідрололгічна;1;ур. ”Мала Уголька”;КБЗ;Ріш. ОВК від 23.10.1984 р. № 253 (Увійшла до складу КБЗ ПРМ УРСР від  12.11.1968 р. № 568)
28;Джерело № 3;пам`ятка природи;гідрололгічна;0.5;ур. ”Мала Уголька”;КБЗ;Ріш. ОВК від 23.10.1984 р. № 253 (Увійшла до складу КБЗ ПРМ УРСР від  12.11.1968 р. № 568)
29;Джерело № 4;пам`ятка природи;гідрололгічна;0.5;с. Мала Уголька, урочище “Мирово”;Углянська сільська рада;Ріш. ОВК від 23.10.1984 р. № 253
30;Джерело № 5;пам`ятка природи;гідрололгічна;0.5;с. Мала Уголька, урочище “Монастир”;Углянська сільська рада;Ріш. ОВК від 23.10.1984 р. № 253
31;Джерело № 1;пам`ятка природи;гідрололгічна;0.5;с. Велика Уголька;КБЗ;Ріш. ОВК від 23.10.1984 р. № 253 (Увійшла до складу КБЗ ПРМ УРСР від  12.11.1968 р. № 568)
32;Джерело б/н;пам`ятка природи;гідрололгічна;5;смт. Усть-Чорна, ДП “Брустурянське ЛМГ”, Лопухівське л-во, квартал 6, виділи 12, 15, 16, 18;ДП “Брустурянське ЛМГ”;Ріш. ОВК від 23.10.1984 р. № 253
33;Джерело б/н;пам`ятка природи;гідрололгічна;3;с. Широкий Луг;КБЗ;Ріш. ОВК від 23.10.1984 р. № 253 (Увійшла до складу КБЗ ПРМ УРСР від  12.11.1968 р. № 568)
;Разом:;33;;50.5;;;
Міжгірський р-н;;;;;;;
1;Джерело № 1;пам`ятка природи;гідрололгічна;5;с.Верхній Бистрий, ДП “Міжгірське ЛГ”, Майданське л-во, урочище “Квас”, квартал 2, виділ 22;ДП “Міжгірське ЛГ”;Ріш. ОВК від 23.10.1984 р. № 253
2;Джерело № 4;пам`ятка природи;гідрололгічна;1;с. Верхній Бистрий, біля санаторію “Менчул”;Верхньобистрянська сільська рада;Ріш. ОВК від 23.10.1984 р. № 253
3;Джерело № 5;пам`ятка природи;гідрололгічна;0.5;с. Верхній Бистрий;Верхньобистрянська сільська рада;Ріш. ОВК від 23.10.1984 р. № 253
4;Джерело № 3;пам`ятка природи;гідрололгічна;0.5;с. Верхній Бистрий;Верхньобистрянська сільська рада;Ріш. ОВК від 23.10.1984 р. № 253
5;Джерело Б/н;пам`ятка природи;гідрололгічна;0.3;с.Вучкове, Філія “Міжгір'я ДСЛГ”, урочище “Петровець”, ;Філія “Міжгір'я ДСЛГ”;Ріш. ОВК від 23.10.1984 р. № 253
6;Джерело Б/н;пам`ятка природи;гідрололгічна;0.3;с.Вучкове, ДП “Міжгірське ЛГ”, Вучківське л-во, квартал 4, виділ 6;ДП “Міжгірське ЛГ”;Ріш. ОВК від 23.10.1984 р. № 253
7;Джерело Б/н;пам`ятка природи;гідрололгічна;0.5;ДП “Міжгірське ЛГ”, урочище “Рудавець”, Майданське л-во, квартал 5, виділ 20;ДП “Міжгірське ЛГ”;Ріш. ОВК від 23.10.1984 р. № 253
8;Джерело Б/н;пам`ятка природи;гідрололгічна;0.5;ДП “Міжгірське ЛГ”, урочище “Рудавець”, Майданське л-во, квартал 6, виділ 18;ДП “Міжгірське ЛГ”;Ріш. ОВК від 23.10.1984 р. № 253
9;Джерело № 3;пам`ятка природи;гідрололгічна;0.5;с. Голятин;ДП “Міжгірське ЛГ”;Ріш. ОВК від 23.10.1984 р. № 253
10;Джерело № 4;пам`ятка природи;гідрололгічна;0.5;с. Голятин, урочище “Біля верби”;Голятинська сільська рада;Ріш. ОВК від 23.10.1984 р. № 253
11;Джерело № 5;пам`ятка природи;гідрололгічна;0.5;с. Голятин, урочище “Біля кірпічного”;Голятинська сільська рада;Ріш. ОВК від 23.10.1984 р. № 253
12;Джерело № 6;пам`ятка природи;гідрололгічна;0.5;с. Голятин, урочище “Щовб”;Голятинська сільська рада;Ріш. ОВК від 23.10.1984 р. № 253
13;Джерело № 7;пам`ятка природи;гідрололгічна;0.5;с. Голятин, урочище “Стежер”;Голятинська сільська рада;Ріш. ОВК від 23.10.1984 р. № 253
14;Джерело № 8;пам`ятка природи;гідрололгічна;0.5;с. Голятин;ДП “Міжгірське ЛГ”;Ріш. ОВК від 23.10.1984 р. № 253
15;Джерело № 9;пам`ятка природи;гідрололгічна;0.5;с.Голятин;ДП “Міжгірське ЛГ”;Ріш. ОВК від 23.10.1984 р. № 253
16;Джерело № 10;пам`ятка природи;гідрололгічна;0.5;с.Голятин;ДП “Міжгірське ЛГ”;Ріш. ОВК від 23.10.1984 р. № 253
17;Джерело № 13;пам`ятка природи;гідрололгічна;0.5;с.Голятин;ДП “Міжгірське ЛГ”;Ріш. ОВК від 23.10.1984 р. № 253
18;Джерело № 11;пам`ятка природи;гідрололгічна;0.05;с.Голятин;ДП “Міжгірське ЛГ”;Ріш. ОВК від 23.10.1984 р. № 253
19;Джерело № 12;пам`ятка природи;гідрололгічна;0.5;с. Голятин, урочище “Обляска”;Голятинська сільська рада;Ріш. ОВК від 23.10.1984 р. № 253
20;Джерело Б/н;пам`ятка природи;гідрололгічна;0.5;ур.”Ізки”;ДП “Міжгірське ЛГ”;Ріш. ОВК від 23.10.1984 р. № 253
21;Джерело Б/н;пам`ятка природи;гідрололгічна;0.5;ур.”Кантина”;НПП “Синевир”;Ріш. ОВК від 23.10.1984 р. № 253, (Увійшла до складу НПП “Синевир”  ПРМ УРСР від 05.01.1989р.
22;Джерело № 226;пам`ятка природи;гідрололгічна;0.5;ДП “Міжгірське ЛГ”, урочище “Келечин”, Ізківське л-во, квартал 18, виділ 4;ДП “Міжгірське ЛГ”;Ріш. ОВК від 23.10.1984 р. № 253
23;Джерело № 329;пам`ятка природи;гідрололгічна;0.5;ДП “Міжгірське ЛГ”, Ізківське л-во, урочище “Келечин”, квартал 18;ДП “Міжгірське ЛГ”;Ріш. ОВК від 23.10.1984 р. № 253
24;Джерело № 1;пам`ятка природи;гідрололгічна;0.5;с.Колочава;НПП “Синевир;Ріш. ОВК від 23.10.1984 р. № 253 (Увійшла до складу НПП “Синевир”  ПРМ УРСР від 05.01.1989 р.)
25;Джерело Б/н;пам`ятка природи;гідрололгічна;0.5;с.Майдан, вул. Верховинська 124;Майданська сільська рада;Ріш. ОВК від 23.10.1984 р. № 253
26;Джерело № 2;пам`ятка природи;гідрололгічна;0.5;с.Майдан;Майданська сільська рада;Ріш. ОВК від 23.10.1984 р. № 253
27;Джерело № 3;пам`ятка природи;гідрололгічна;0.5;с.Майдан;Майданська сільська рада;Ріш. ОВК від 23.10.1984 р. № 253
28;Джерело № 1;пам`ятка природи;гідрололгічна;0.3;смт.Міжгір”я, ур. Квасівський;"філія ""Міжгір'я"" ДСЛГ""";Ріш. ОВК від 23.10.1984 р. № 253
29;Джерело № 2;пам`ятка природи;гідрололгічна;0.3;смт.Міжгір”я;"філія ""Міжгір'я"" ДСЛГ""";Ріш. ОВК від 23.10.1984 р. № 253
30;Джерело № 3;пам`ятка природи;гідрололгічна;0.3;смт.Міжгір”я;"філія ""Міжгір'я"" ДСЛГ""";Ріш. ОВК від 23.10.1984 р. № 253
31;Джерело № 1;пам`ятка природи;гідрололгічна;0.5;ур.” Остріки”;НПП “Синевир”;Ріш. ОВК від 23.10.1984 р. № 253 (Увійшла до складу НПП “Синевир”  ПРМ УРСР від 05.01.1989 р.)
32;Джерело № 2;пам`ятка природи;гідрололгічна;0.5;ур.”Остріки”;НПП “Синевир”;Ріш. ОВК від 23.10.1984 р. № 253 (Увійшла до складу НПП “Синевир” ПРМ УРСР від 05.01.1989 р.)
33;Джерело № 3;пам`ятка природи;гідрололгічна;0.5;с.Синевир /Остріки/;НПП “Синевир”;Ріш. ОВК від 23.10.1984 р. № 253 (Увійшла до складу НПП “Синевир” ПРМ УРСР від 05.01.1989 р.)
34;Джерело Б/н;пам`ятка природи;гідрололгічна;0.5;с.Пилипець;Пилипецька сільська рада;Ріш. ОВК від 23.10.1984 р. № 253
35;Джерело Б/н;пам`ятка природи;гідрололгічна;0.5;ур.”Подобовець”;Пилипецька сільська рада;Ріш. ОВК від 23.10.1984 р. № 253
36;Джерело Б/н;пам`ятка природи;гідрололгічна;0.5;с.Репинне, ДП “Міжгірське ЛГ”, урочище “Гиль”;ДП “Міжгірське ЛГ”;Ріш. ОВК від 23.10.1984 р. № 253
37;Джерело № 1;пам`ятка природи;гідрололгічна;0.5;с. Річка, урочище “Коло Лидяника”;Річківська сільська рада;Ріш. ОВК від 23.10.1984 р. № 253
38;Джерело № 2;пам`ятка природи;гідрололгічна;0.5;с. Річка, урочище “На млаці”;Річківська сільська рада;Ріш. ОВК від 23.10.1984 р. № 253
39;Джерело № 3;пам`ятка природи;гідрололгічна;0.3;с.Річка;Річківська сільська рада;Ріш. ОВК від 23.10.1984 р. № 253
40;Джерело № 4;пам`ятка природи;гідрололгічна;0.3;с.Річка;Річківська сільська рада;Ріш. ОВК від 23.10.1984 р. № 253
41;Джерело Б/н;пам`ятка природи;гідрололгічна;0.3;с.В.Студений;Н.Студенівська сільська рада;Ріш. ОВК від 23.10.1984 р. № 253
42;Джерело Б/н;пам`ятка природи;гідрололгічна;0.3;с.Н.Студений;Н.Студенівська сільська рада;Ріш. ОВК від 23.10.1984 р. № 253
43;Джерело Б/н;пам`ятка природи;гідрололгічна;0.5;с.Тюшка;Тюшківська сільська рада;Ріш. ОВК від 23.10.1984 р. № 253
;Разом:;43;;24.25;;;
Іршавський р-н;;;;;;;
1;Джерело № 1;пам`ятка природи;гідрололгічна;0.3;с. Білки, урочище “Пінковиці-Городище”;Білківська сільська рада;Ріш. ОВК від 23.10.1984 р. № 253
2;Джерело № 2;пам`ятка природи;гідрололгічна;0.5;с.Білки, урочище “Ковбасово”;Білківська сільська рада;Ріш. ОВК від 23.10.1984 р. № 253
3;Джерело № 3;пам`ятка природи;гідрололгічна;0.5;с.Довге, Філія №1 „Іршавсь-кий лісгоп” ДП „Агроспецсервіс”, урочище “Митьова”, квартал 39, виділ 10;Філія №1 „Іршавсь-кий лісгоп” ДП „Агроспецсервіс”;Ріш. ОВК від 23.10.1984 р. № 253
4;Джерело № 1;пам`ятка природи;гідрололгічна;0.5;с. Доробратово, урочище “Грабівка”;Доробратівська сільська рада;Ріш. ОВК від 23.10.1984 р. № 253
5;Джерело № 2;пам`ятка природи;гідрололгічна;0.5;с.Негрово;Негрівська сільська рада;Ріш. ОВК від 23.10.1984 р. № 253
6;Джерело Б/н;пам`ятка природи;гідрололгічна;0.5;с.Кушниця;Кушницька сільська рада;Ріш. ОВК від 23.10.1984 р. № 253
7;Свердловина Б/н;пам`ятка природи;гідрололгічна;0.5;с. Кушниця, урочище “Кваси”;Кушницька сільська рада;Ріш. ОВК від 23.10.1984 р. № 253
8;Джерело № 2;пам`ятка природи;гідрололгічна;0.5;с. Доробратово, урочище “Підгат”;Доробратівська сільська рада;Ріш. ОВК від 23.10.1984 р. № 253
9;Джерело № 1;пам`ятка природи;гідрололгічна;1.5;с. В.Ростока;Дубрівська сільська рада;Ріш. ОВК від 23.10.1984 р. № 253
10;Свердловина №1;пам`ятка природи;гідрололгічна;2;с.М.Розтока;Дубрівська сільрада;Ріш. ОВК від 23.10.1984 р. № 253
;Разом:;10;;7.3;;;
Мукачівський р-н;;;;;;;
1;Джерело Б/н;пам`ятка природи;гідрололгічна;0.3;с.Завидово;Завидівська сільська рада;Ріш. ОВК від 23.10.1984 р. № 253
2;Сведловина  Б/н;пам`ятка природи;гідрололгічна;0.5;с.Лалово;Лалівська сільська рада;Ріш. ОВК від 23.10.1984 р. № 253
3;Джерело № 1;пам`ятка природи;гідрололгічна;5;с.Грабово, ДП “Мукачівське ЛГ” Майданське л-во, урочище “Солені млаки” квартал 35, виділ 29;ДП “Мукачівське ЛГ”  ;Ріш. ОВК від 23.10.1984 р. № 253
4;Джерело № 2;пам`ятка природи;гідрололгічна;3;с.Грабово, ДП “Мукачівське ЛГ”, Майданське л-во, урочище “Солені млаки” квартал 35, виділ 39, 28;ДП “Мукачівське ЛГ” ;Ріш. ОВК від 23.10.1984 р. № 253
5;Джерело № 1;пам`ятка природи;гідрололгічна;0.5;с.Лавки;Лавківська сільська рада;Ріш. ОВК від 23.10.1984 р. № 253
6;Джерело № 2;пам`ятка природи;гідрололгічна;0.5;с.Лавки;Лавківська сільська рада;Ріш. ОВК від 23.10.1984 р. № 253
7;Джерело Б/н;пам`ятка природи;гідрололгічна;0.5;с.Баркасово;Сернянська сільська рада;Ріш. ОВК від 23.10.1984 р. № 253
;Разом:;7;;10.3;;;
Берегівський р-н;;;;;;;
1;Свердловина № 5;пам`ятка природи;гідрололгічна;0.3;с. Мала Бийгань;Великобийганська сільська рада;Ріш. ОВК від 23.10.1984 р. № 253
2;Свердловина № 99;пам`ятка природи;гідрололгічна;0.5;с. Мала Бийгань;Закарпатська геоекспедиція;Ріш. ОВК від 23.10.1984 р. № 253
3;Свердловина № 108;пам`ятка природи;гідрололгічна;0.5;с. Велика Бийгань;Закарпатська геоекспедиція;Ріш. ОВК від 23.10.1984 р. № 253
4;Свердловина № 274;пам`ятка природи;гідрололгічна;0.5;с. Мала Бийгань;Закарпатська геоекспедиція;Ріш. ОВК від 23.10.1984 р. № 253
5;Свердловина № 50;пам`ятка природи;гідрололгічна;0.5;с. Гут;Гутівська сільська рада;Ріш. ОВК від 23.10.1984 р. № 253
6;Свердловина № 52;пам`ятка природи;гідрололгічна;0.5;с. Яноші;Яношівська сільська рада;Ріш. ОВК від 23.10.1984 р. № 253
;Разом:;6;;2.8;;;
Хустський  р-н;;;;;;;
1;Джерело Б\н;пам`ятка природи;гідрололгічна;0.5;с.Нижній Бистрий;Нижньобистрівська сільська рада;Ріш. ОВК від 23.10.1984 р. № 253
2;Джерело Б/н;пам`ятка природи;гідрололгічна;0.3;с.Боронява, урочище “Проба”;Боронявська сільська рада;Ріш. ОВК від 23.10.1984 р. № 253
3;Джерело Б/н;пам`ятка природи;гідрололгічна;0.5;с. Вишково, урочище ”Варгедь”;Вишківська селищна рада;Ріш. ОВК від 23.10.1984 р. № 253
4;Джерело № 1;пам`ятка природи;гідрололгічна;0.5;с.Вишково, урочище “Нодьтейчевивдь”;Вишківська селищна рада;Ріш. ОВК від 23.10.1984 р. № 253
5;Джерело № 2;пам`ятка природи;гідрололгічна;0.5;с.Вишково, урочище “Нодьтейчевивдь”;Вишківська селищна рада;Ріш. ОВК від 23.10.1984 р. № 253
6;Джерело № 4;пам`ятка природи;гідрололгічна;0.5;с.Драгово, урочище “Буркут”;Драгівська сільська рада;Ріш. ОВК від 23.10.1984 р. № 253
7;Джерело № 1;пам`ятка природи;гідрололгічна;0.5;с.Копашнево, урочище “Зелений кут”;Копашнівська сільська рада;Ріш. ОВК від 23.10.1984 р. № 253
8;Джерело № 2;пам`ятка природи;гідрололгічна;0.5;с.Копашнево, ДП “Хустське ЛДГ”, Драгівське л-во, квартал 27, виділ 29;ДП “Хустське ЛДГ”;Ріш. ОВК від 23.10.1984 р. № 253
9;Джерело № 1;пам`ятка природи;гідрололгічна;0.5;с.Крайниково, вул. Дружби;Крайниківська сільська рада;Ріш. ОВК від 23.10.1984 р. № 253
10;Джерело № 2;пам`ятка природи;гідрололгічна;0.5;с.Крайниково, урочище “Березник”;Крайниківська сільська рада;Ріш. ОВК від 23.10.1984 р. № 253
11;Джерело Б/н;пам`ятка природи;гідрололгічна;0.5;с.Крива ДП “Хустське ЛДГ”;ДП “Хустське ЛДГ”;Ріш. ОВК від 23.10.1984 р. № 253
12;Джерело Б/н;пам`ятка природи;гідрололгічна;0.5;с.Липовець, ДП “Хустське ЛДГ”, Велятинське л-во, квартал 4, виділ 1;ДП “Хустське ЛДГ”;Ріш.ОВК від 07.03.1990 р. № 55
13;Свердловина Б/н;пам`ятка природи;гідрололгічна;0.5;с.Липча;Липчанська сільська рада;Ріш.ОВК від 07.03.1990 р. № 55
14;Джерело Б/н;пам`ятка природи;гідрололгічна;0.5;с.Нанково, урочище “Глибокий”;Нанківська сільська рада;Ріш. ОВК від 23.10.1984 р. № 253
15;Джерело № 1;пам`ятка природи;гідрололгічна;0.5;с.Нижнє Селище, урочище “Бундарка”;Нижньоселищенська сільська рада;Ріш. ОВК від 23.10.1984 р. № 253
