№ з.п.;Назва території чи об’єкта ПЗФ;Категорія ;Тип;Площа, га;Місце розташування  території чи об`єкту ПЗФ;Назва установи, підпрємства, організації, землекористувача (землевласника), у віданні якого знаходиться територія чи об’єкт ПЗФ;Рішення, згідно з яким створено (змінено) дану територію чи об’єкт ПЗФ
11.                ;Думний дуб;пам`ятка природи;ботанічна;0,01;В адмінмежах Будищанської сільської радиЗвенигородського району, територія Шевченківського коледжу Уманського ДАУ;Шевченківський коледж Уманського ДАУ;Ріш. Обл. ради від 23.06.10 р. № 34-9/V
12.                ;Дерева софори японської;пам`ятка природи;ботанічна;0,01;м.Золотоноша, вул. Петровського, 17, садиба держ. насін. станції;Державна насіннева станція;Ріш. ОВК від 14.04.83 р. № 205
13.                ;Дуб пірамідальний;пам`ятка природи;ботанічна;0,02;м.Золотоноша, вул Баха;Золотоніська сш №6;Ріш. ОВК від 27.06.72 р. № 367
14.                ;Липа Максимовича;пам`ятка природи;ботанічна;0,01;Золотоніський район, с.Богуславець;Богуславецька сільська рада;Ріш. Обл. ради від 23.12.98 р. № 5-3
15.                ;Насадження верби плакучої;пам`ятка природи;ботанічна;1;Околиця м.Золотоноша, р-н шпалопросочувано-го заводу;Управління меліоративних і осушувальних систем;Ріш. ОВК від 14.04.83 р. № 205
16.                ;Оцтові дерева;пам`ятка природи;ботанічна;0,02;м.Золотоноша, вул. Благовіщенська, 96а;Золотоніська загальноосвітня школа № 6;Ріш. ОВК від 14.04.83 р. № 205
17.                ;Оцтові дерева;пам`ятка природи;ботанічна;0,1;м.Золотоноша, сш № 6;Золотоніська загальноосвітня школа № 6;Ріш. Обл. ради від 08.04.00 р. № 15-4
18.                ;Тирса;пам`ятка природи;ботанічна;0,18;2км на північ від с.Драбівці, Золотоніського р-ну;Драбівцівська сільська рада;Рішення ОР від 10.11.06 № 5-9/У
19.                ;Хвилів дуб;пам`ятка природи;ботанічна;0,1;Золотоніський район, с.Хвилівка;Деньгівська восьмирічна школа;Ріш. ОВК від 13.05.75 р. № 288
20.                ;Тростянка ;пам`ятка природи;ботанічна;1;Околиця м.Кам’янка;"ДП ""Кам’янський лісгосп""";Ріш. ОВК від 27.06.72 р.№ 367
21.                ;Козацькі майдани;пам`ятка природи;ботанічна;4;В адмінмежах Кам’янської міської ради Кам’янського району;Кам’янська міська рада;Ріш. Обл. ради від 06.06.08 р. № 18-13/V
22.                ;Непівська балка (сад);пам`ятка природи;ботанічна;5,6;В адмінмежах Косарської сільської ради Кам’янського району, Грушківське лісництво, кв. 81, вид. 6 ;ДП „Кам’янський лісгосп”;Ріш. Обл. ради від 06.06.08 р. № 18-13/V
23.                ;Верба Т.Г.Шевченка;пам`ятка природи;ботанічна;0,01;Канівський район, територія Шевченківсього національного заповідника;Шевченківський національний заповідник;Ріш. ОВК від 27.06.72 р. № 367
24.                ;Вікове дерево в’яза;пам`ятка природи;ботанічна;0,01;Канівський район, с.Межиріч;Горобіївська сільська рада;Ріш. Обл. ради від 23.12.98 р. № 5-3
25.                ;Віковий дуб;пам`ятка природи;ботанічна;0,01;Канівський район, кв. 39 вид. 4 Канівського л-ва;"ДП ""Канівське ЛГ""";Ріш. ОВК від 13.05.75 р. № 288
26.                ;Вікові дуби;пам`ятка природи;ботанічна;1,3;Канівський район, кв. 56 вид. 1 Михайлівського л-ва;"ДП ""Канівське ЛГ""";Ріш. ОВК від 13.05.75 р. № 288
27.                ;Вікові дуби;пам`ятка природи;ботанічна;0,25;Канівський район, кв. 36 вид. 8 Бучацького лісництва ;"ДП ""Канівське ЛГ""";ріш. обл. ради від 03.07.02 № 2-8
28.                ;Вікове дерево дуба;пам`ятка природи;ботанічна;0,01;Канівський район, с.Горобіївка;Горобіївська сільська рада;Ріш. Обл. ради від 23.12.98 р. № 5-3
29.                ;Ділянка вікових дубів;пам`ятка природи;ботанічна;0,7;Канівський район, кв. 46 вид. 4 Михайлівського л-ва;ДП «Канівське ЛГ»;Ріш. ОВК від 13.05.75 р. № 288
30.                ;Вікове дерево груші;пам`ятка природи;ботанічна;0,01;Канівський район, с.Горобіївка;Горобіївська сільська рада;Ріш. Обл. ради від 23.12.98 р. № 5-3
31.                ;Вікове дерево липи;пам`ятка природи;ботанічна;0,8;Канівський район, с. Пекарі ;Пекарівська сільська рада;ріш. обл. ради від 03.07.02 № 2-8
32.                ;Дуб Т.Г.Шевченка;пам`ятка природи;ботанічна;0,2;Канівський район, ур. “Михайлова гора ” с.Прохорівка;"Санаторій ""Жовтень""";Ріш. ОВК від 27.06.72 р. № 367
33.                ;Дуб Т.Г.Шевченка;пам`ятка природи;ботанічна;0,02;Канівський район, територія Шевченківського національного заповідника;Шевченківський національний заповідник;Ріш. ОВК від 27.06.72 р. № 367
34.                ;Дуби Т.Г.Шевченка;пам`ятка природи;ботанічна;0,02;Канівський район, територія Шевченківського національного заповідника;Шевченківський національний заповідник;Ріш. ОВК від 27.06.72 р. № 367
35.                ;Дуб О.Кошевого;пам`ятка природи;ботанічна;0,01;Садиба Канівської райлікарні;Канівська міська рада;Ріш. ОВК від 12.01.82 р. № 12
36.                ;Дуб-красень;пам`ятка природи;ботанічна;0,1;Канівський район, кв. 28 діл. 1 Таганчанського л-ва;ДП «К-Шевченківський ЛГ»;Ріш. ОВК від 28.11.79 р. № 597
37.                ;Мартинівська липа;пам`ятка природи;ботанічна;0,1;Канівський район, с.Мартинівка ;Мартинівська сільська рада;Ріш. Обл. ради від 15.11.07.р. № 13-17/V
38.                ;Валки;пам`ятка природи;ботанічна;0,8;Канівський район, с. Бобриця;Бобрицька сільська рада;Ріш. Обл. ради від 15.11.07.р. № 13-17/V
39.                ;Лиса гора;пам`ятка природи;ботанічна;1,5;м.Канів, вул.Ісковшина;Канівський міськвиконком;Ріш. ОВК від 28.11.79 р. № 597
40.                ;Насадження горіха манчжурського;пам`ятка природи;ботанічна;0,5;Канівський район, кв. 17 Таганчанського л-ва К-Шевченківського ДЛГ;ДП «К-Шевченківське ЛГ»;Ріш. ОВК від 28.11.79 р. № 597
41.                ;Сосна М.В.Гоголя;пам`ятка природи;ботанічна;0,2;Канівський район, с.Прохорівка, “Михайлова гора”;"Санаторій ""Жовтень""";Ріш. ОВК від 27.06.72 р. № 367
42.                ;Вікове дерево верби;пам`ятка природи;ботанічна;0,01;Корсунь-Шевченківський район, с.Дацьки;Дацьківська сільська рада;Ріш. Обл. ради від 08.04.00 р. № 15-4
43.                ;Вікові дерева груші  2 шт.;пам`ятка природи;ботанічна;0,01;Корсунь-Шевченківський район, с.Комарівка;Комарівська сільська рада;Ріш. Обл. ради від 23.12.98 р. № 5-3
44.                ;Вікове дерево липи звичайної;пам`ятка природи;ботанічна;0,01;Корсунь-Шевченківський район, с.Дацьки;Дацьківська сільська рада;Ріш. Обл. ради від 23.12.98 р. № 5-3
45.                ;Вікові яблуні графа Енгельгардта;пам`ятка природи;ботанічна;0,01;Корсунь-Шевченківський район, с.Комарівка;Комарівська сільська рада;Ріш. Обл. ради від 23.12.98 р. № 5-3
46.                ;Вікове дерево ясеня  2 шт.;пам`ятка природи;ботанічна;0,01;Корсунь-Шевченківський район, с.Квітки;Квітчанська сільська рада;Ріш. Обл. ради від 23.12.98 р. № 5-3
47.                ;Гайдамацький дуб;пам`ятка природи;ботанічна;0,1;Корсунь-Шевченківський район, Селищанське л-во ур. Дідова гора;"ДП ""К-Шевченківське лісове господарство""";Ріш. ОВК від 22.05.90 р. № 95
48.                ;Дерево дуба;пам`ятка природи;ботанічна;0,01;Корсунь-Шевченківський район, с.Квітки;Квітчанська сільська рада;Ріш. Обл. ради від 23.12.98 р. № 5-3
49.                ;Дерево липи;пам`ятка природи;ботанічна;0,01;Корсунь-Шевченківський район, с.Сидорівка;Сидорівська сільська рада;Ріш. Обл. ради від 23.12.98 р. № 5-3
50.                ;Дерево липи звичайної;пам`ятка природи;ботанічна;0,01;Корсунь-Шевченківський район, с.Квітки;Квітчанська сільська рада;Ріш. Обл. ради від 23.12.98 р. № 5-3
51.                ;Дерево ялини звичайної;пам`ятка природи;ботанічна;0,1;Корсунь-Шевченківський район, кв. 58 К-Шевченківського л-ва, ур. Гончариха;"ДП ""К-Шевченківське лісове господарство""";Ріш. ОВК від 28.11.79 р. № 597
52.                ;Дуб Д.М.Карбишева;пам`ятка природи;ботанічна;0,0133;Корсунь-Шевченківський район, територія Шендерівської сш;Шендерівська сш;Ріш. ОВК від 22.05.90 р. № 95
53.                ;Дуб - красень;пам`ятка природи;ботанічна;0,01;Корсунь-Шевченківський район, с.Сидорівка;Сидорівська сільська рада;Ріш. Обл. ради від 23.12.98 р. № 5-3
54.                ;Алея дубів;пам`ятка природи;ботанічна;0,1;смт. Маньківка;Маньківська селищна рада;Ріш. ОВК від 27.06.72 р. № 367
55.                ;Вікові дуби;пам`ятка природи;ботанічна;0,12;Маньківський район, с.Дзензелівка ;Дзендзелівська сільська рада;Ріш. Обл. ради від 22.11.2011 р.  № 9-9/VI
56.                ;Віковий дуб;пам`ятка природи;ботанічна;0,01;Маньківський район, с.Дзензелівка ур. “Поляна”;Дзендзелівська сільська рада;Ріш. ОВК від 27.06.72 р. № 367
57.                ;Вікові дерева груші і дуба;пам`ятка природи;ботанічна;0,1;Маньківський район, с.Вікторівка ур. “Рогова”;Вікторівська сільська рада;Ріш. ОВК від 27.06.72 р. № 367
58.                ;Вікове дерево груші;пам`ятка природи;ботанічна;0,01;Маньківський район, с.Роги ур. “Грушківка”;Рогівська сільська рада;Ріш. ОВК від 27.06.72 р. № 367
59.                ;Липова алея (11 шт.);пам`ятка природи;ботанічна;0,5;Маньківський район, с.Роги ур. “Грушківка”;Рогівська сільська рада;Ріш. ОВК від 27.06.72 р. № 367
60.                ;Алея вікових лип;пам`ятка природи;ботанічна;0,2951;смт. Монастирище;ВУ ЖКГ смт Монастирище;Ріш. ОВК від 27.06.72 р. № 367
61.                ;Алея горіха чорного;пам`ятка природи;ботанічна;0,3;Смілянський район, с.Балаклея;Сільська рада села Балаклія;Ріш. ОВК від 27.06.72 р. № 367
62.                ;Насадження бука;пам`ятка природи;ботанічна;0,1;Смілянський район, кв. 45 вид. 8, кв. 16 вид. 1 Будянського л-ва;"ДП ""Смілянське лісове господарство""";Ріш. ОВК від 27.06.72 р. № 367
63.                ;Насадження сосни Веймутової;пам`ятка природи;ботанічна;0,1;Тальнівський район, кв. 36 Поташського л-ва;"ДП "" Уманське лісове господарство""";Ріш. ОВК від 27.06.72 р. № 367
64.                ;Насадження сосни кримської;пам`ятка природи;ботанічна;0,2;Тальнівський район, кв.97 Поташського лісництва;"ДП "" Уманське лісове господарство""";Ріш. ОВК від 27.06.72 р. № 367
65.                ;Одинокі дерева бука;пам`ятка природи;ботанічна;0,2;Тальнівський район, кв. 15 Поташського л-ва;"ДП "" Уманське лісове господарство""";Ріш. ОВК від 27.06.72 р. № 367
66.                ;Одинокі дерева софори;пам`ятка природи;ботанічна;0,1;Тальнівський район, кв. 98 Поташського л-ва;"ДП "" Уманське лісове господарство""";Ріш. ОВК від 27.06.72 р. № 367
67.                ;Віковий дуб;пам`ятка природи;ботанічна;0,01;Уманський район, кв. 132 вид. 4 Собківського л-ва;"ДП "" Уманське лісове господарство""";Ріш. ОВК від 28.11.79 р. № 597
68.                ;Ландшафтне насадження дуба;пам`ятка природи;ботанічна;10,9;м. Черкаси, “Соснівка”, колишній кв. 24 Дахнівського л-ва;Соснівський райвідділ ЖКГ;Ріш. ОВК від 27.06.72 р. № 367
69.                ;Ландшафтне насадження вікової сосни;пам`ятка природи;ботанічна;27;м. Черкаси, “Соснівка”, колишній кв. 23 Дахнівського л-ва;Соснівський райвідділ ЖКГ;Ріш. ОВК від 27.06.72 р. № 367
70.                ;Дерево ялини звичайної;пам`ятка природи;ботанічна;0,01;м. Черкаси, територія Черкаської міської СЕС;Черкаська міська санітар-но-епідеміоло-гічна станція;ріш. обл. ради від 03.07.02 № 2-8
71.                ;Вікове дерево дуба;пам`ятка природи;ботанічна;0,01;Черкаський район, кв. 10 уч. 9 Софіївського л-ва;"ДП ""Канівське ЛГ""";Ріш. ОВК від 13.05.75 р. № 288
72.                ;Вікове дерево каштана;пам`ятка природи;ботанічна;0,01;Черкаський район, центральна площа с.Дубіївка;Дубіївська сільська рада;Ріш. ОВК від 27.06.72 р. № 367
73.                ;Високопродуктивне насадження дуба;пам`ятка природи;ботанічна;4,7;Черкаський район, кв. 224 вид. 24 Тясминського л-ва;"ДП ""Черкаське ЛМГ""";Ріш. ОВК від 14.04.83 р. № 205
74.                ;Високопродуктивне насадження сосни;пам`ятка природи;ботанічна;32;Черкаський район, кв. 116 вид. 1, 20, 21, 22 Дахнівського л-ва;"ДП "" Черкаське ЛМГ""";Ріш. ОВК від 14.04.83 р. № 205
75.                ;Високопродуктивне насадження сосни;пам`ятка природи;ботанічна;63;Черкаський район, кв. 159, уч. 1, 2, 10 Дубіївського л-ва;"ДП "" Черкаське ЛМГ""";Ріш. Обл. ради від 08.04.00 р. № 15-4
76.                ;Високопродуктивне насадження сосни з дубом;пам`ятка природи;ботанічна;59,4;Черкаський район, кв. 139 вид. 1, 7, 11, 19, 21, 23, 34, 35, 36 Р-Полянського л-ва;"ДП "" Черкаське ЛМГ""";Ріш. ОВК від 27.06.72 р. № 367
77.                ;Група вікових дубів;пам`ятка природи;ботанічна;2,2;Черкаський район, кв. 301, 304 Тясминського л-ва;"ДП "" Черкаське ЛМГ""";Ріш. ОВК від 27.06.72 р. № 367
78.                ;Група вікових ялин (10 шт.);пам`ятка природи;ботанічна;0,1;Черкаський район, кв. 39 Мошенського л-ва;"ДП "" Черкаське ЛМГ""";Ріш. ОВК від 27.06.72 р. № 367
79.                ;Дерево вільхи з дубом;пам`ятка природи;ботанічна;0,01;Черкаський район, кв. 42 вид. 7 Свидівського л-ва по трасі Черкаси-Канів;"ДП "" Черкаське ЛМГ""";Ріш. ОВК від 27.06.72 р. № 367
80.                ;Дерево горіха чорного;пам`ятка природи;ботанічна;0,01;Черкаський район, кв. 139 вид. 10 Р-Полянського л-ва;"ДП "" Черкаське ЛМГ""";Ріш. ОВК від 27.06.72 р. № 367
81.                ;Дерево “Сосни-сестри”;пам`ятка природи;ботанічна;0,01;Черкаський район, кв. 14 вид. 6 Софіївського л-ва;"ДП ""Канівське ЛГ""";Ріш. ОВК від 13.05.75 р. № 288
82.                ;Дубове насадження;пам`ятка природи;ботанічна;0,6;Черкаський район, кв. 39 вид. 24 Свидівського л-ва;"ДП "" Черкаське ЛМГ""";Ріш. ОВК від 27.06.72 р. № 367
83.                ;“Дубина”;пам`ятка природи;ботанічна;8;Черкаський район, кв. 35 вид. 10 Софіївського л-ва;ДП «КанівськеЛГ»;Ріш. ОВК від 25.05.90 р. № 95
84.                ;“Дядюші”;пам`ятка природи;ботанічна;0,9;Черкаський район, кв. 224 вид. 33 Тясминського л-ва;"ДП "" Черкаське ЛМГ""";Ріш. ОВК від 27.06.72 р. № 367
85.                ;Ландшафтне ннасадження дуба ;пам`ятка природи;ботанічна;29,9;Черкаський район, кв. 43 вид. 3, 5 Свидівського л-ва;"ДП "" Черкаське ЛМГ""";Ріш. ОВК від 27.06.72 р. № 367
86.                ;Лісові масиви сосни з дубом;пам`ятка природи;ботанічна;3,5;Черкаський район, кв. 214 вид. 21 Білозірського л-ва;"ДП "" Черкаське ЛМГ""";Ріш. ОВК від 27.06.72 р. № 367
87.                ;Лісове насадження вікових дубів;пам`ятка природи;ботанічна;4,1;Черкаський район, кв. 44 вид. 43 Свидівського л-ва;"ДП "" Черкаське ЛМГ""";Ріш. ОВК від 27.06.72 р. № 367
88.                ;Лісові насадження дуба;пам`ятка природи;ботанічна;4,5;Черкаський район, кв. 9 вид. 51, 54 Дахнівського л-ва;"ДП "" Черкаське ЛМГ""";Ріш. ОВК від 27.06.72 р. № 367
89.                ;Лісові насадження сосни з дубом;пам`ятка природи;ботанічна;4,6;Черкаський район, кв. 19 вид. 6, 7 Дахнівського л-ва;"ДП "" Черкаське ЛМГ""";Ріш. ОВК від 27.06.72 р. № 367
90.                ;"""Мати лісу""";пам`ятка природи;ботанічна;0,01;Черкаський район, кв. 34, вид. 2 Чорнявського лісництва;"ДП ""Чигиринське ЛГ""";ріш. обл. ради від 03.07.02 № 2-8
91.                ;Насадження дуба;пам`ятка природи;ботанічна;2;Черкаський район, кв. 22 вид. 6 Софіївського л-ва;"ДП ""Канівське ЛМГ""";Ріш. ОВК від 25.05.95 р. № 95
92.                ;Насадження сосни;пам`ятка природи;ботанічна;42,7;Черкаський район, кв. 61 вид. 1, 2, 3, 25, 30 Дахнівського л-ва;"ДП ""Черкаське ЛМГ""";Ріш. ОВК від 27.06.72 р. № 367
93.                ;Насадження ялівця;пам`ятка природи;ботанічна;23;Черкаський район, кв. 147 вид. 13 Р-Полянського л-ва;"ДП ""Черкаське ЛМГ""";Ріш. ОВК від 14.04.83 р. № 205
94.                ;Плантація бархата амурського;пам`ятка природи;ботанічна;2,4;Черкаський район, кв. 40 вид. 3 Мошенського л-ва;"ДП ""Черкаське ЛМГ""";Ріш. ОВК від 12.01.82 р. № 12
95.                ;Сосна “Відьмина мітла”;пам`ятка природи;ботанічна;0,01;Черкаський район, кв. 192 вид. 2 Дубіївського л-ва по дорозі Черкаси-Ірдинь;"ДП ""Черкаське ЛМГ""";Ріш. ОВК від 28.11.79 р. № 597
96.                ;Шестистовбурне дерево дуба;пам`ятка природи;ботанічна;0,01;Черкаський район, кв. 13 вид. 14 Свидівського л-ва;"ДП ""Черкаське ЛМГ""";Ріш. ОВК від 27.06.72 р. № 367
97.                ;Артанія;пам`ятка природи;ботанічна;15;В адмінмежах Геронимівської сільської ради Черкаського району;Геронимівська сільська рада;Ріш. Обл. ради від 27.01.09 № 23/V
98.                ;Дуб “Внук”;пам`ятка природи;ботанічна;0,01;Чигиринський район, с.Мельники, ур. “Кириківка”;"НІКЗ ""Чигирин""";Ріш. ОВК від 27.06.72 р. № 367
99.                ;Дуб Максима Залізняка;пам`ятка природи;ботанічна;0,02;Чигиринський район, х.Буда;"НІКЗ ""Чигирин""";Ріш. ОВК від 27.06.72 р. № 367
100.             ;Кам’яне дерево;пам`ятка природи;ботанічна;0,01;Сквер в м.Чигирин;Чигиринський райвузол зв’язку;Ріш. ОВК від 27.06.72 р. № 367
101.             ;Сквер учасників партизанського руху ;пам`ятка природи;ботанічна;0,5;Чигиринський район, кв. 36, вид. 1,2 Креселецького лісництва;"ДП ""Кам’янське ЛГ""";ріш. обл. ради від 03.07.02 № 2-8
102.             ;Дерева-сестри;пам`ятка природи;ботанічна;0,01;Чорнобаївський район, с.Крутьки, ур. Кропивне;Крутьківська сільська рада;Ріш. ОВК від 13.05.75 р. № 288
103.             ;Алея Старицького ;пам`ятка природи;ботанічна;0,087;с.Кліщинці Чорнобаївський район;Кліщинська сільська рада;Рішення ОР від 10.11.06 № 5-9/У
104.             ;Топильнянський велетень;пам`ятка природи;ботанічна;0,1;с. Топильна, Шполянського району;Топильнянська сільська рада;Ріш. Обл. ради від 22.11.2011 р.  № 9-9/VI
105.             ;Алея липи дрібнолистої;пам`ятка природи;ботанічна;1;Шполянський район, с.Кримки, шлях на м.Кіровоград ч/з Миргород;Кримківська сільська рада;Ріш. ОВК від 27.06.72 р. № 367
106.             ;Віковий дуб;пам`ятка природи;ботанічна;0,01;Шполянський район, кв. 39 вид. 10 Шполянського л-ва;"ДП "" Звенигородське ЛГ""";Ріш. ОВК від 27.06.72 р. № 367
107.             ;Віковий дуб;пам`ятка природи;ботанічна;0,01;Шполянський район, кв. 35 вид. 10 Шполянського л-ва;"ДП"" Звенигородське ЛГ""";Ріш. ОВК від 27.06.72 р. № 367
108.             ;Дерево бука;пам`ятка природи;ботанічна;0,01;Шполянський район, кв. 137 вид. 11 Шполянського л-ва;"ДП"" Звенигородське ЛГ""";Ріш. ОВК від 27.06.72 р. № 367
109.             ;Дуб пірамідальний;пам`ятка природи;ботанічна;0,01;Шполянський район, кв. 137 Шполянського л-ва;Спеціальна загальноосвітня  школа-інтернат м.Шпола ;Ріш. ОВК від 27.06.72 р. № 367
110;Урочище Вільхове;пам`ятка природи;ботанічна;5;;;Рішення Черкаської обласної ради від 22.03.2013 №21-16/VI
111;Дуби на Тарасовій горі;пам`ятка природи;ботанічна;0,01;;;Рішення Черкаської обласної ради від 22.03.2013 №21-16/VI
111;Разом пам`яток природи ботанічних;111;;369,2454;;;
1.                    ;Хлистунівське відслонення № 1;пам`ятка природи;геологічна;0,1;Городищенський район, околиця с.Хлистунівка;Хлистунівська сільська рада;Ріш. ОВК від 14.04.83 р. № 205
2.                    ;Хлистунівське відслонення № 2;пам`ятка природи;геологічна;1;Околицям. Городище;Хлистунівська сільська рада;Ріш. ОВК від 14.04.83 р. № 205
3.                    ;Городищенське відслонення іризуючих анортозитів;пам`ятка природи;геологічна;2,3;В адмінмежах Городищенської міської ради;Городищенська міська рада;Ріш. Обл. ради від 07.08.08.р. № 20-16/V
4.                    ;Звенигородські конгломерати;пам`ятка природи;геологічна;0,2;Пд околиця м.Звенигородка;Звенигородська міська рада;Ріш. ОВК від 14.04.83 р. № 205
5.                    ;“Городище”;пам`ятка природи;геологічна;5;Золотоніський район, Пд-Зх схил р.Кропивна;Кропивнянська сільска рада;Ріш. Обл. ради від 08.04.00 р. № 15-4
6.                    ;Лузанівський розріз;пам`ятка природи;геологічна;1;Кам’янський район, Сх околиця с.Лузанівки на лівому березі р.Сірий Ташлик;Лузанівська сільська рада ;Ріш. ОВК від 27.06.72 р. № 367
7.                    ;Скеля О.С.Пушкіна;пам`ятка природи;геологічна;0,1;Околиця м.Кам’янки на р.Тясмин;Кам’янський державний історико-культурний заповідник;Ріш. ОВК від 27.06.72 р. № 367
8.                    ;Веселий шпиль;пам`ятка природи;геологічна;3,75;Канівський район, кв. 5 Григорівського л-ва, 350 м на Сх від с.Трахтемирів, гора “В’язники” береговий уступ до водосховища;Григорівська сільська рада;Ріш. ОВК від 28.11.79 р. № 597
9.                    ;Заводищанські куполи;пам`ятка природи;геологічна;10;Канівський район, середина Заводищанського яру, південніше від с.Пекарі (відрізок від 2,2 до 3 км гирла), Канівське л-во;"ДП ""Канівське ЛГ""";Ріш. ОВК від 28.11.79 р. № 597
10.                ;Канівські діапіри;пам`ятка природи;геологічна;0,9;Канівський район, правий борт Синелового яру, 600 м на захід від с.Хмільна;Хмільнянська сільська рада;Ріш. ОВК від 28.11.79 р. № 597
11.                ;Канівські луски;пам`ятка природи;геологічна;3,6;Канівський район, кв. 41 Канівського л-ва,правий схил Костянецького яру на Сх від вул.Костянець, 1,2 км в бік Дніпра від шоссе;"ДП ""Канівське ЛГ""";Ріш. ОВК від 28.11.79 р. № 597
12.                ;Канівські куести;пам`ятка природи;геологічна;2,1;Кв.10 Канівського л-ва 750 м від околиці м.Канів, правий схил верхнього правого відгалудження Сухого Потоку;"ДП ""Канівське ЛГ""";Ріш. ОВК від 28.11.79 р. № 597
13.                ;Канівські світа;пам`ятка природи;геологічна;0,2;Канівський район, 300 м на схід від околиці с.Монастирок. береговий уступ водосховища. Гора “Костівщина”;Григорівська сільська рада;Ріш. ОВК від 28.11.79 р. № 597
14.                ;Костівщина;пам`ятка природи;геологічна;3;Канівський район, с.Монастирок, стіни яру і схил гори “Костівщина” з боку Дніпра;Григорівська сільська рада;Ріш. ОВК від 12.01.82 р. № 12
15.                ;Пам’ятник “Перемога праці”;пам`ятка природи;геологічна;0,1;Канівський район, с.Межиріч над шляхом Черкаси-Канів;Межиріцька сільська рада;Ріш. ОВК від 27.06.72 р. № 367
16.                ;Тростянецький тріас;пам`ятка природи;геологічна;0,15;Канівський район, лівий схил яру “Маньова” (“Поруб”) між селом і його другим відгалудженням в 200 м від півн. околиці с.Тростянець;СКООП “Весна”;Ріш. ОВК від 28.11.79 р. № 597
17.                ;"""Хмільнянський яр""";пам`ятка природи;геологічна;1,5;Канівський район, с. Хмільна ;Хмільнянська сільська рада;ріш. обл. ради від 03.07.02 № 2-8
18.                ;“Великий курган”;пам`ятка природи;геологічна;0,15;Корсунь-Шевченківський район, с.Моринці;Моринська сільська рада;Ріш. Обл. ради від 08.04.00 р. № 15-4
19.                ;“Гора Могура”;пам`ятка природи;геологічна;2,9;Корсунь-Шевченківський район, с.Хильки;Комарівська сільська рада;Ріш. Обл. ради від 08.04.00 р. № 15-4
20.                ;“Козацькі могили”;пам`ятка природи;геологічна;0,02;Корсунь-Шевченківський район, с.Виграїв;Виграївська сільська рада;Ріш. Обл. ради від 08.04.00 р. № 15-4
21.                ;Острів “Зелений”;пам`ятка природи;геологічна;0,5;100 м нижче мосту на р.Рось м.К-Шевченківський;Корсунь-Шевченківський заповідник;Ріш. ОВК від 13.06.75 р. № 288
22.                ;Скеля “Бурлачка”;пам`ятка природи;геологічна;0,1;Корсунь-Шевченківський район, околиця с.Стеблів на р.Рось;Стеблівська сільська рада;Ріш. ОВК від 12.01.82 р. № 12
23.                ;Скеля Адама Міцкевича;пам`ятка природи;геологічна;0,1;Корсунь-Шевченківський район, околиця с.Стеблів на р.Рось;Стеблівська сільська рада;Ріш. ОВК від 12.01.82 р. № 12
24.                ;Скеля “Козак-камінь”;пам`ятка природи;геологічна;0,1;Корсунь-Шевченківський район, околиця с.Стеблів на р.Рось;Кар’єроуправління “Сівач”;Ріш. ОВК від 12.01.82 р. № 12
25.                ;Скеля “Сфінкс”;пам`ятка природи;геологічна;0,1;Корсунь-Шевченківський район, околиця с.Стеблів на р.Рось;Стеблівська прядильно-бавовняна фабрика;Ріш. ОВК від 12.01.82 р. № 12
26.                ;Скеля І.С.Нечуя-Левицького;пам`ятка природи;геологічна;0,1;Корсунь-Шевченківський район, околиця с.Стеблів на р.Рось;Музей І.С.Нечуя-Левицького;Ріш. ОВК від 12.01.82 р. № 12
27.                ;“Скеля”;пам`ятка природи;геологічна;4,5;Маньківський район, с.Юрпіль, р.Гнилий Тікич;Буцька   селищна рада;Ріш. Обл. ради від 08.04.00 р. № 15-3
28.                ;Скеля “Радіонова”;пам`ятка природи;геологічна;0,2;Маньківський район, с.Буки на р.Гнилий Тікич;Буцька селищна рада;Ріш. ОВК від 27.06.72 р. № 367
29.                ;Березняківський кар’єр;пам`ятка природи;геологічна;4;Смілянський район, с.Березняки 600 м на південний захід від залізничної платформи, прав. берег р.Тясмин;Відділ культури Смілянського міськвиконкому;Ріш. ОВК від 27.06.72 р. № 367
30.                ;Самгородський кар’єр;пам`ятка природи;геологічна;4;Смілянський район, с.Самгорок;Самгородська сільська рада;Ріш. Обл. ради від 08.04.00 р. № 15-4
30.;Разом пам`яток природи геологічних;30;;51,77;;;
1.                    ;Джерело “Криниця”;пам`ятка природи;гідрологічна;0,01;Кам’янський район, с.Жаботин, ур. Кропивна;СТОВ “Завадівське”;Ріш. ОВК від 28.11.1979 р. № 597
2.                    ;Тарасова криниця;пам`ятка природи;гідрологічна;0,1;Околиця с.Михайлівки;"ДП ""Кам’янський лісгосп""";Ріш. ОВК від 12.01.83 р.  № 12
3.                    ;Маляреве;пам`ятка природи;гідрологічна;4,1;ДП„Кам’янський лісгосп”вид. 3,1 кв. 25,26;Грушківська сільська рада;Ріш. Обл. ради від 21.12.07 р. № 14-19/V
4.                    ;Гиричеве;пам`ятка природи;гідрологічна;12,2;Креселецьке лісництво кв. 86 вид. 20, 21 Кам’янський район;"ДП ""Кам’янський лісгосп""";Ріш. Обл. ради від 07.08.08.р. № 20-16/V
5.                    ;“Княжа криниця”;пам`ятка природи;гідрологічна;0,01;Канівський район, с.Козарівка;Мельниківська сільська рада;Ріш. Обл. ради від 23.12.98 р. № 5-3
