№ з.п.;Назва території чи об’єкта ПЗФ;Категорія ;Тип;Площа, га;Місце розташування  території чи об`єкту ПЗФ;Назва установи, підпрємства, організації, землекористувача (землевласника), у віданні якого знаходиться територія чи об’єкт ПЗФ;Рішення, згідно з яким створено (змінено) дану територію чи об’єкт ПЗФ
62;Діброва-ІІ;заказник;лісовий;154;Ічнянський район,                                     кв. 1-3 Іваницького лісництва ;"ДП ""Прилуцьке лісове господарство""";рішення Чернігівського облвиконкому від 23.09.1991 року № 215                  
63;Довгий яр;заказник;лісовий;50;Ічнянський район,                                   кв. 41-43 Іваницького лісництва ;"ДП ""Прилуцьке лісове господарство""";рішення Чернігівського облвиконкому від 23.09.1991 року № 215                  
64;Кути;заказник;лісовий;649;Ічнянський район,                                   кв. 43, 47-52, 57-60, 75-77 Жадьківського лісництва ;"ДП ""Прилуцьке лісове господарство""";рішення Чернігівського облвиконкому від 23.09.1991 року № 215                  
65;Луги;заказник;лісовий;237;Ічнянський район,                                кв. 11-20 Камінського лісництва ;"ДП ""Прилуцьке лісове господарство""";рішення Чернігівського облвиконкому від 23.09.1991 року № 215                  
66;Софіївка-Романівщина;заказник;лісовий;603;Ічнянський район,                                 кв. 22-27, 29-34 Жадьківського лісництва ;"ДП ""Прилуцьке лісове господарство""";рішення Чернігівського облвиконкому від 23.09.1991 року № 215                  
67;Вишенська дача;заказник;лісовий;678;Коропський район,                                   кв. 61-66 Понорницького лісництва, кв. 94-102 Гутянського лісництва ;"ДП ""Холминське лісове господарство""";"рішення Чернігівського облвиконкому від 31.07.1991 року № 159; рішення Чернігівської обласної ради від 11.04.2000 року"
68;Лосево;заказник;лісовий;10,7;"Куликівський район,                                 кв. 46 вид. 5; кв. 47 вид. 5; кв. 48 вид. 10 Дроздівського лісництва ";"ДП ""Чернігівське лісове господарство""";рішення Чернігівської обласної ради від 11.04.2000 року
69;Селещина;заказник;лісовий;35,6;"Куликівський район,                                     кв. 26 вид. 8, 11; кв. 27 вид. 1, 17; кв. 28 вид. 4; кв. 30 вид. 4; кв. 31 вид. 2 Дроздівського лісництва ";"ДП ""Чернігівське лісове господарство""";рішення Чернігівської обласної ради від 11.04.2000 року
70;Смолянський;заказник;лісовий;28,8;"Куликівський район,                               кв. 20 вид. 2; кв. 39 вид. 16;                кв. 40 вид. 15, 18; кв. 42 вид.10 Олишівського лісництва ";"ДП ""Чернігівське лісове господарство""";рішення Чернігівської обласної ради від 11.04.2000 року
71;Устимівщина;заказник;лісовий;24,3;"Куликівський район,                                кв. 39 вид. 2; кв. 40 вид. 13;                      кв. 41 вид. 9; кв. 43 вид. 1, 6 Дроздівського лісництва ";"ДП ""Чернігівське лісове господарство""";рішення Чернігівської обласної ради від 11.04.2000 року
72;Бігацький ліс;заказник;лісовий;345;Менський район,                                 кв. 18-23 Березнянського лісництва              ;"ДП ""Чернігівське лісове господарство""";"рішення Чернігівського облвиконкому від 27.04.1964 року № 236; рішення Чернігівського облвиконкому від 10.06.1972 року № 303; рішення Чернігівського облвиконкому від 04.12.1978 року № 529; рішення Чернігівського облвиконкому від 28.08.1989 року № 164; рішення Чернігівського облвиконкому від 31.07.1991 року № 159"
73;Володимирівський;заказник;лісовий;255;Новгород-Сіверський район,                                   кв. 18, 26, 34 Володимирівського лісництва ;"ДП ""Новгород-Сіверське лісове господарство""";рішення Чернігівської обласної ради від 11.04.2000 року
74;Грем'яцький;заказник;лісовий;166;Новгород-Сіверський район,                        кв. 4, 42, 64  Грем'яцького лісництва ;"ДП ""Новгород-Сіверське лісове господарство""";рішення Чернігівської обласної ради від 11.04.2000 року
75;Краснохутірський;заказник;лісовий;384;Новгород-Сіверський район,                    кв. 2, 7, 8, 11, 34, 37, 38 Краснохутірського лісництва ;"ДП ""Новгород-Сіверське лісове господарство""";рішення Чернігівської обласної ради від 11.04.2000 року
76;Лосківський;заказник;лісовий;181;Новгород-Сіверський район,                    кв. 46, 47 Лосківського лісництва  ;"ДП ""Новгород-Сіверське лісове господарство""";рішення Чернігівської обласної ради від 11.04.2000 року
77;Узруївський;заказник;лісовий;291;Новгород-Сіверський район,                    кв. 8, 35, 37 Узруївського лісництва Новгород-Сіверського держлісгоспу;"ДП ""Новгород-Сіверське лісове господарство""";рішення Чернігівської обласної ради від 11.04.2000 року
78;Модринник;заказник;лісовий;6,9;Носівський район,                                кв. 17 вид. 2, кв. 4 вид. 7 Іржавецького лісництва ;"ДП ""Ніжинське лісове господарство""";рішення Чернігівської обласної ради від 14.05.1999 року
79;Пізній дуб;заказник;лісовий;3,9;Носівський район,                                кв. 21 вид. 21 Іржавського лісництва ;"ДП ""Ніжинське лісове господарство""";рішення Чернігівської обласної ради від 14.05.1999 року
80;Чорний ліс;заказник;лісовий;1,6;Носівський район,                                кв. 5 вид. 20 Іржавського лісництва ;"ДП ""Ніжинське лісове господарство""";рішення Чернігівської обласної ради від 14.05.1999 року
81;Військові гори;заказник;лісовий;102;Ріпкинський район,                                 кв. 37, 42 Новояриловицького лісництва;"ДП ""Добрянське лісове господарство""";"рішення Чернігівського облвиконкому від 27.12.1984 року № 454; рішення Чернігівського облвиконкому від 28.08.1989 року № 164"
82;Діброва;заказник;лісовий;2;"Ріпкинський район,                             кв. 4 вид. 1 Олешнянського лісництва ДП ""Добрянське лісове господарство"" ";"ДП ""Добрянське лісове господарство""";рішення Чернігівської обласної ради від 15.06.2004 року
83;Дубина;заказник;лісовий;12,6;Ріпкинський район,                              кв. 55 вид. 1, 7, 8 Комарівського лісництва ;"ДП ""Добрянське лісове господарство""";рішення Чернігівського облвиконкому від 31.07.1991 року № 159                    
84;Старе;заказник;лісовий;367;Ріпкинський район,                               кв. 1-6 Мекшунівського лісництва ;"ДП ""Чернігівське лісове господарство""";рішення Чернігівського облвиконкому від 31.07.1991 року № 159
85;Калино-Дубицька дача;заказник;лісовий;111;Семенівський район,                              кв. 43, 44 Орликівського лісництва ;"ДП ""Семенівське лісове господарство""";рішення Чернігівської обласної ради від 11.04.2000 року
86;Костобобрівський;заказник;лісовий;24,2;Семенівський район,                        кв. 18 вид. 10, кв. 26 вид. 18, кв. 27 вид. 3, 7 Костобобрівського лісництва ;"ДП ""Семенівське лісове господарство""";рішення Чернігівського облвиконкому від 31.07.1991 року № 159
87;Орликівський;заказник;лісовий;6,8;Семенівський район,                           кв.22 вид. 2, кв. 80 вид. 10 Орликівського лісництва;"ДП ""Семенівське лісове господарство""";"рішення Чернігівського облвиконкому від 28.08.1989 року № 164; рішення Чернігівського облвиконкому від 31.07.1991 року № 159"
88;Рим-Погорільська дача;заказник;лісовий;572;Семенівський район,                          кв. 23, 25, 27, 28, 36, 37, 40, 41, 43, 44 Радомського лісництва Семенівського держлісгоспу;"ДП ""Семенівське лісове господарство""";рішення Чернігівського облвиконкому від 31.07.1991 року № 159
89;Розумовська дача;заказник;лісовий;457;Семенівський район,                            кв. 30-33, 55-58 Орликівського лісництва ;"ДП ""Семенівське лісове господарство""";рішення Чернігівської обласної ради від 11.04.2000 року
90;Угловська роща;заказник;лісовий;8,4;Семенівський район,                        кв. 25 вид. 3, 13 Костобобрівського лісництва ;"ДП ""Семенівське лісове господарство""";рішення Чернігівського облвиконкому від 31.07.1991 року № 159
91;Лісопарк;заказник;лісовий;80;Сосницький район,                       кв. 106, 109 Сосницького лісництва;"ДП ""Холминське лісове господарство""";рішення Чернігівськогго облвиконкому від 31.07.1991 року № 159
92;Ялівщина;заказник;лісовий;6,2;м. Чернігів, північна околиця;"Чернігівське РБД ""Зеленбуд""";"рішення Чернігівського облвиконкому від 08.09.1958 року № 861; рішення Чернігівського облвиконкому від 28.03.1964 року № 121; рішення Чернігівського облвиконкому від 10.06.1972 року № 303;  рішення Чернігівського олблвиконкому від 27.12.1984 року № 454; рішення Чернігівського облвиконкому від 28.08.1989 року № 164;  рішення Чернігівського облвиконкому від 31.07.1991 року № 159; рішення Чернігівського облвиконкому від 28.03.1992 року № 56"
93;Конторщина;заказник;лісовий;321;Козелецький район, кв. 10, 11, 13, 14, 15 Козелецького лісництва ;"ДП ""Остерське лісове господарство""";рішення Чернігівської обласної ради від 17 червня 2014 року
94;Олишівська дача;заказник;лісовий;533;Чернігівський район кв. 2,3,6,8,9,10,11,12,13,14,15 Олишівського лісництва ;"ДП ""Остерське лісове господарство""";рішення Чернігівської обласної ради від 17 червня 2014 року
95;Прибори;заказник;лісовий;71;Козелецький район, кв. 72,  Олишівського лісництва ;"ДП ""Остерське лісове господарство""";рішення Чернігівської обласної ради від 17 червня 2014 року
96;Лисенки ;заказник;лісовий;26,2;"Корюківський район, кв. 195,  РКСЛП ""Корюківкаліс""";"РКСЛП ""Корюківкаліс""";рішення Чернігівської обласної ради від 17 червня 2014 року
;Разом заказників лісових;39;;7690,2;;;
97;Березняк;заказник;ботанічний;36,6;Бахмацький район,                           с. Курінь ;Курінська сільська рада;рішення Чернігівської обласної ради від 14.05.1999 року
98;Государщина;заказник;ботанічний;77;Бахмацький район,                                  с. Курінь ;Курінська сільська рада;рішення Чернігівської обласної ради від 14.05.1999 року
99;Лозки;заказник;ботанічний;138;Бахмацький район,                             кв. 52-53 Батуринського лісництво ;"ДП ""Борзнянське лісове господарство""";"рішення Чернігівського облвиконкому від 04.12.1978 року № 529; рішення Чернігівського облвиконкому від 27.12.1984 року № 454; рішення Чернігівського облвиконкому від 28.08.1989 року № 164"
100;Семиліски;заказник;ботанічний;121;Бахмацький район,                                  кв. 21, 22 Бахмацького лісництвау;"ДП ""Борзнянське лісове господарство""";"рішення Чернігівського облвиконкому від 27.04.1964 року № 236; рішення Чернігвського облвиконкому  від 10.06.1972 року № 303; рішення Чернігівського облвиконкому від 04.12.1978 року № 529; рішення Чернігівського облвиконкому від 27.12.1984 року № 454; рішення Чернігівського облвиконкому від 28.08.1989 року № 164"
