№ з.п.;Назва території чи об’єкта ПЗФ;Категорія ;Тип;Площа, га;Місце розташування  території чи об`єкту ПЗФ;Назва установи, підпрємства, організації, землекористувача (землевласника), у віданні якого знаходиться територія чи об’єкт ПЗФ;Рішення, згідно з яким створено (змінено) дану територію чи об’єкт ПЗФ
2;«Цілинна балка»;заказник;ентомологічний;2;Великобілозерський р-н, в межах земель Новопетрівської с/р;Новопетрівська сільська рада;Рішення Запорізького облвиконкому від 25.09.1984р. №315
3;«Цілинна балка»;заказник;ентомологічний;2;Великобілозерський, в межах земель Гюнівської с/р, лукопасовищна сівозміна;Гюнівська сільська рада;Рішення Запорізького облвиконкому від 25.09.1984р. №315
4;«Південий схил балки луго пасовищного сівообігу №3»;заказник;ентомологічний;2;Кам’янсько Дніпровський р-н, поле №3, с. Заповітне;Заповітненська сільська рада;Рішення Запорізького облвиконкому від 25.09.1984р. №315
5;«Цілинна балка»;заказник;ентомологічний;2;Кам’янсько Дніпровський р-н, с.Новодніпровка;Новодніпровська сільська рада;Рішення виконкому Запорізької облради № 431 від22.09.1982
6;«Цілинна балка»;заказник;ентомологічний;2;Великобілозерський, в межах земель Червоної с/р;Червона с/р;Рішення Запорізького облвиконкому від 25.09.1984р. №315
7;«Цілинна балка»;заказник;ентомологічний;2;Великобілозерський, в межах земель Великобілозірської с/р, бригада № 2, між IV-V полями сівозміни;Великобілозірська сільська рада;Рішення Запорізького облвиконкому від 25.09.1984р. №315
8;«Цілинна ділянка в гирлі р. Арабка»;заказник;ентомологічний;2;Мелітопольський район, с. Вознсенівка;Вознесенівська сільська рада;Рішення Запорізького облвиконкому від 25.09.1984р. №315
9;«Степова ділянка»;заказник;ентомологічний;2,9;Великобілозерський, в межах земель Червоної с/р;Червона с/р;Рішення Запорізького облвиконкому від 9.10.1990р. №281
10;«Цілинна балка»;заказник;ентомологічний;4;Запорізький р-н, с. Нижня Хортиця;Розумівська сільська рада;Рішення Запорізького облвиконкому від 25.09.1984р. №315
11;«Цілинна ділянка в поймі р.Молочна»;заказник;ентомологічний;4;Мелітопольський район, с.Вознесенівка;Вознесенівська сільська рада;Рішення Запорізького облвиконкому від 25.09.1984р. №315
12;«Узлісся на острогах балки»;заказник;ентомологічний;5;Токмакський р-н, КСП ім.Калініна;Остриківська сільська рада;Рішення Запорізького облвиконкому від 25.09.1984р. №315
13;«Урочище Сударма»;заказник;ентомологічний;6;в межах земель дослідного господарства «Соц. Землеробство» Запорізького НВО «Еліта» УААН, біля с. Таврія;Дослідне господарство «Соц. Землеробство» Запорізького НВО «Еліта» УААН, біля с. Таврія;Рішення Запорізького облвиконкому від 25.09.1984р. №315
14;«Цілинна ділянка №1»;заказник;ентомологічний;7;Вільнянський р-н, біля с.Велика дубова балка;Терновська сільська рада;Рішення Запорізького облвиконкому від 25.09.1984р. №315
15;«Балка Більманка»;заказник;ентомологічний;7;Куйбишевський р-н, біля с.Бельманка;Більманська сільська рада;Рішення Запорізького облвиконкому від 25.09.1984р. №315
16;«Балка Калеріна»;заказник;ентомологічний;7;Куйбишевський р-н, с.Новоукраїнка, бригада № 2;Новоукраїнська сільська рада;Рішення Запорізького облвиконкому від 25.09.1984р. №315
17;«Цілинна балка Троїцька, ділянка №2»;заказник;ентомологічний;9;Мелітопольський район, біля с.Троїцьке;Новобогданівська сільська рада;Рішення Запорізького облвиконкому від 25.09.1984р. №315
18;«Цілинна ділянка №3»;заказник;ентомологічний;10;Вільнянський р-н, с.Василівка;Любимівська сільська рада;Рішення Запорізького облвиконкому від 25.09.1984р. №315
19;«Урочище Олень»;заказник;ентомологічний;10;Запорізький р-н, Крутоярівське лісництво;Запорізький держлісгосп;Рішення Запорізького облвиконкому від 25.09.1984р. №315
20;«Цілинна ділянка №2»;заказник;ентомологічний;11;Вільнянський р-н, с.Красний кут;Купріянівська сільська рада;Рішення Запорізького облвиконкому від 25.09.1984р. №315
21;«Цілинна ділянка вздовж зрошувального каналу»;заказник;ентомологічний;14;Михайлівський район, біля моста через канал на с.Вовковка;Михайлівська селищна рада;Рішення Запорізького облвиконкому від 25.09.1984р. №315
22;«Цілинна ділянка»;заказник;ентомологічний;14;Токмакський р-н, по межі полів №6 і №3, с.Лугівка;Новенська сільська рада;Рішення Запорізького облвиконкому від 25.09.1984р. №315
23;«Цілинна балка Троїцька, ділянка №1»;заказник;ентомологічний;17;Мелітопольський район, біля с.Троїцьке;ДП «Мелітопольске лісомисливське господарство»;Рішення Запорізького облвиконкому від 25.09.1984р. №315
24;«Цілинна ділянка в степу»;заказник;ентомологічний;18;Веселівський р-н, в межах земель  Корніївської  сільської ради;Корніївська сільська рада;Рішення Запорізького облвиконкому від 25.09.1984р. №315
25;«Заліснена балка»;заказник;ентомологічний;20;Токмакський р-н, поля № 7-8;Очеретуватська сільська рада;Рішення Запорізького облвиконкому від 25.09.1984р. №315
26;«Цілинна балка з кам’янистими оголеннями»;заказник;ентомологічний;20;Чернігівський р-н, бригада №2;Новомихайлівська сільська рада;Рішення Запорізького облвиконкому від 25.09.1984р. №315
27;«Цілинна кам’яна ділянка»;заказник;ентомологічний;20;Куйбишевський р-н, с.Сміле, між полями сівозміни VII і VIII;Смилівська сільська рада;Рішення Запорізького облвиконкому від 25.09.1984р. №315
28;«Балка Коньякова»;заказник;ентомологічний;20;Куйбишевський р-н, с.Благовіщенка, між полями сівозміни ІІІ і VI;Благовіщенська сільска рада;Рішення Запорізького облвиконкому від 25.09.1984р. №315
29;«Полога балка»;заказник;ентомологічний;27;Токмакський р-н, по межі з землями Жовтневої сільської ради;Новенська сільська рада;Рішення Запорізького облвиконкому від 25.09.1984р. №315
30;«Цілинна ділянка «;заказник;ентомологічний;30;Вільнянський р-н, на південь від с.Райське;Московська сільська рада;Рішення Запорізького облвиконкому від 25.09.1984р. №315
31;«Балка Оріхівська»;заказник;ентомологічний;30;Оріхівський р-н, в межах земель Преображенської сільської ради;Преображенська сільська  рада;Рішення Запорізького облвиконкому від 25.09.1984р. №315
32;«Цілинна ділянка»;заказник;ентомологічний;30;Бердянський р-н, с.Полоузівка;Андрівська с/р;Рішення Запорізького облвиконкому від 25.09.1984р. №315
33;«Балка Чуграєва»;заказник;ентомологічний;35;Оріхівський р-н, в межах земель Новоандріївської сільської ради;Новоандріївська сільська рада;Рішення Запорізького облвиконкому від 25.09.1984р. №315
34;«Балка біля ставка»;заказник;ентомологічний;44;Бердянський р-н, ДП «Бердянське лісове господарство» - 42 га, Андрівська с/р - 2 га;ДП «Бердянське лісове господарство», Андрівська с/р;Рішення Запорізького облвиконкому від 25.09.1984р. №315
35;«Цілина Черноморченка»;заказник;ентомологічний;37;Веселівський р-н, в межах земель Веселівської виправної колонії № 8 Запорізької області УДДУ ПВП, біля с. Озерне;Веселівська виправна колонія № 8 Запорізької області УДДУ ПВП;Рішення Запорізького облвиконкому від 25.09.1984р. №315
36;«Балка Сидельникова»;заказник;ентомологічний;55;Оріхівський  р-н, в межах земель Новоандріївської сільської ради;Новоандріївська сільська рада;Рішення Запорізького облвиконкому від 25.09.1984р. №315
37;«Цілинна ділянка в поймі р.Корсак»;заказник;ентомологічний;57;Приазовський р-н, с. Дмитрівка;Дмитрівська с/р;Рішення Запорізького облвиконкому від 25.09.1984р. №315
38;«Вигін»;заказник;ентомологічний;62;Бердянський р-н, в межах Дмитрівської с/р;Дмитрівська с/р;Рішення Запоізького облвиконкому від 22.08.1982р. №431
39;«Цілинна ділянка в поймі р.Корсак»;заказник;ентомологічний;63;Приазовський р-н, с. Дмитрівка;Богданівська с/р;Рішення Запорізького облвиконкому від 25.09.1984р. №315
40;«Балка Вовча»;заказник;ентомологічний;69;Бердянський р-н, в межах земель ДП «Бердянське ЛГ»;Осипенківська с/р;Рішення Запо-різького обл- виконкому від 22.08.1982р. №431
41;«Балка Норова»;заказник;ентомологічний;70;Оріхівський р-н, с.Юрківка;Юрківська сільська рада;Рішення Запорізького облвиконкому від 25.09.1984р. №315
42;«Балка Засоріна»;заказник;ентомологічний;87;Бердянський р-н, в межах земель Осипенківської с/р;Осипенківська с/р;Рішення Запоізького облвиконкому від 22.08.1982р. №431
43;Цілинна балка;заказник;ентомологічний;2;Кам`янсько-Дніпровський район, в межах земель Дніпровської сільської ради;Дніпровська сільська рада;Рішення Запорізького облвиконкому від 25.09.1984р. №315
43;Разом заказників ентомологічних;43;;939,9;;;
1;«Каштанівський»;заказник;загальнозоологічний;12;Новомиколаївський район, 1 км на північ від с.Каштанівка;Новоіванківська сільська рада;Рішення Запорізької обласної ради від 27.11.1998р. №10
2;«Герпетологічний заказник»;заказник;загальнозоологічний;23;Василівський р-н, біля с.Широке;Широківська сільська рада;Рішення Запоізького облвиконкому від 09.10.1990р. №281
3;«Д’яконські сади»;заказник;загальнозоологічний;33,7;Кам’янсько Дніпровський район с.Велика Знам’янка;Великознам`янська сільська рада;Розпорядження представника Президента від 2.10.1992р. №321
4;«Лубенцівський»;заказник;загальнозоологічний;142,9;Новомиколаївський та Вільнянський райони, 1,5 км на захід від с.Богунівка;Новоіванківська сільська рада, Максимівська сільська рада;Рішення Запорізької обласної ради від 17.08.1998р. №7
4;Разом заказників загальнозоологічних;4;;211,6;;;
1.  ;«Балка Хуторська»;заказник;ландшафтний;7;Запорізький р-н, 300 м на північ від с.Сонячне;Дослідне господарство «Сонячне» Інституту олійних культур;Рішення Запорізької обласної ради №10 від 27.11.1998р
2.  ;«Салтичійське степове помістя»;заказник;ландшафтний;12,77;Чернігівський р-н, в межах с.Салтичія на лівому березі правої р.Салтич;Обіточненська сільська рада;Рішення Запорізької обласної ради від 25.12.2001р. №5
3.  ;«Балка Гадюча»;заказник;ландшафтний;16,8;Запорізький р-н, 2,5 км на південий захід від с.Володимирівка;Володимирівська сільська рада;Рішення Запорізької обласної ради №10 від 27.11.1998р
4.  ;«Володимирівський»;заказник;ландшафтний;18;Запорізький р-н, 500 м на захід від с.Володимирівка;Володимирівська сільська рада;Рішення Запорізької обласної ради №10 від 27.11.1998р
5.  ;«Балка Найвер» (охоронна зона 30 м);заказник;ландшафтний;27;Токмакський р-н, в балці «Найвер» кв. № 60,  вид. 2 (10 га), вид. 3 (3,5 га), вид. 4 (6,8 га),  вид. 5 (6,7 га) Токмацького лісництва;ДП «Приморське лісове господарство»;Розпорядження Представника Президента України в Запорізькій області від 2.04.1992р. №321
6.;«Цілинна балка»;заказник;ландшафтний;21,8;Гуляйпольський р-н в межах земель Гуляйпільське лісництво, кв.3, вид. 2,4-10,12;ДП «Пологівське ЛМГ»;Рішення Запорізької обласної ради від 27.11.1998р. №10
7.;«Сосновий бір Куліша»;заказник;ландшафтний;30;в межах земель дослідного госпадарства «Соц. Землеробство» Запорізької державної с/г дослідної станції УААН, біля с. Таврія;Дослідне госпадарство «Соц. Землеробства» Запорізької державної с/г  дослідної станції УААН;Рішення обласної ради  від 17.08.1999р. №7
8.  ;«Заплава р.Малий Утлюк»;заказник;ландшафтний;30,2;Якимівський район, на правому березі р. Малий утлюк, біля с.Давидівка;Давидівська сільська рада;Рішення Запорізької обласної ради від 25.12.2001р. №5
9.  ;«Водяне»;заказник;ландшафтний;37;Куйбишевський р-н, 2 км на південий схід від с.Тітово;Титовська сільська рада;Рішення Запорізької обласної ради від 27.11.1998р. №10
10.  ;«Урочище скелі»;заказник;ландшафтний;40;Чернігівський р-н, в межах с.Верхній Токмак, вздовж лівого та правого берегів р.Томачка;Верхньотокмацька  сільська рада;Рішення Запорізької обласної ради від 25.12.2001р. №5
11.  ;«Хвойно-листяний ліс з степовою ділянкою і струмком» (охоронна зона 30 м);заказник;ландшафтний;43,7;Новомиколаївський район, біля с.Зарічне;Тернуватська сільська рада;Розпорядження Представника Президента України в Запорізькій області від 2.10.1992р. №321
12.  ;«Балка Садова»;заказник;ландшафтний;45,9;Новомиколаївський  район, в межех полів №2,3 сівозміну Софіївська сільська рада і межує з землями Новомиколаївського кінзаводу;Софіївська сільська рада;Розпорядження представника Президента України від 31.12.1993р. №665
13.  ;«Балка Малишевська»;заказник;ландшафтний;49;Запорізький р-н, 500 м на схід від с.Малишівка;Дослідне господарство «Сонячне» Інституту олійних культур;Рішення Запорізької обласної ради №10 від 27.11.1998р
14.  ;«Кучерявий»;заказник;ландшафтний;55,2;Новомиколаївський р-н, в межах земель Любицької сільської ради;Любицька сільська рада;Рішення Запорізької обласної ради від 25.12.2001р. №5
15.  ;«Фогельрейх»;заказник;ландшафтний;60;Куйбишевський р-н на околиці с.Вершина-2, в балці «Чумачка» і «Вовчий яр»;Фермерське господарство «Фогельрейх»;Розпорядження голови обласної держадміністрації від 9.07.1997р. №338
16.  ;«Балка Червоногорівська» (охоронна зона 30 м);заказник;ландшафтний;67,2;Новомиколаївський район, біля с.Іванівського, межує з полями кормового  сівозміну №1;Сторчівська сільська рада;Розпорядження Представника Президента України в Запорізькій області від 2.04.1992р. №321
17.  ;«Урочище Мамай гора»;заказник;ландшафтний;68;ДП «К-Дніпровське лісове господарство», Кам,янське лісництво, на південий звхід 2 км від с.Велика Знам,янка;ДП «К-Дніпровське лісове господарство»;Рішення Запорізького облвиконкому від 25.09.1984р. №315
18.  ;«Ставок із степовими ділянками» (охоронна зона 30 м);заказник;ландшафтний;69,2;Новомиколаївський район, на землях Терсянська сільська рада, біля поля №5;Терсянська сільська рада;Розпорядження Представника Президента України в Запорізькій області від 2.04.1992р. №321
19.  ;«Балка Мар’янівська» (охоронна зона 30 м);заказник;ландшафтний;71,3;Новомиколаївський район, с. Веселий гай;Веселогаївська сільська рада;Розпорядження Представника Президента України в Запорізькій області від 2.04.1992р. №321
20.  ;«Корсак-могила»;заказник;ландшафтний;76;Приморський р-н, с.Мануйлівка;Манойлівська сільська рада;Рішення Запорізького облвиконкому від 25.09.1984р. №315
21.  ;«Томаківський»;заказник;ландшафтний;78,7;Запорізький район, 2 км на захід від с.Ручаєвка;Дослідне господарство «Сонячне» Інституту олійних культур;Рішення Запорізької обласної ради №10 від 27.11.1998р
22.  ;«Урочище Жовта  круча»;заказник;ландшафтний;86;Орхівськке лісництво кв.36;ДП «Пологівське лісомисливське господарство»;Рішення Запорізького Облвиконкому від 17 серпня 1999 №7
23.  ;«Змішаний листяний ліс із залишками ковильно- типчакового степу»;заказник;ландшафтний;90;Кам’янко Дніпровський район, У границях землекористування радгоспу «Кам’янка», землі ДП «К-Дніпровське лісове господарство»;ДП «К-Дніпровське лісове господарство»;Розпорядження редставника Президента України від 31.12.1993р. №665
24.  ;Балка Різана;заказник;ландшафтний;90;Гуляйпільський район, на території Залізничної селищної ради, за 2 км на Захід від селища Залізничне;Гуляйпільська районна державна адміністрація;Рішення Запорізької обласної ради від 28.05.2009 № 8
25.  ;«Захисне лісове насадження на хвилястій місцевості»;заказник;ландшафтний;96;Токмакський р-н, Токмалське лісництво, кв.№16;ДП «Приморське лісове господарство»;Рішення Запорізького облвиконкому від 25.09.1984р. №315
26.  ;«Ізвестінський ставок»;заказник;ландшафтний;98;Веселівський р-н, в межах земель державного дослідного господарства «Ізвестія»;Державне дослідне господарство «Ізвестія»;Рішення Запорізького облвиконкому від 25.09.1984р. №315
27.  ;Вигін Чабанка;заказник;ландшафтний;103;Орхівськкий р-н, в межах земель Оріхівського лісництва кв.кв № 88, 89 ДП «Пологівське ЛМГ»;ДП «Пологівське ЛМГ»;Рішення Запорізького Облвиконкому від 17 серпня 1999 №7
28.  ;«Балка Ручаївська»;заказник;ландшафтний;112,6;Запорізький р-н, 100 м на південий схід від с.Ручаївка;Дослідне господарство «Сонячне» Інституту олійних культур;Рішення Запорізької обласної ради №10 від 27.11.1998р
29.  ;«Цілинна ділянка з ставками»;заказник;ландшафтний;113,4;Гуляйпольський рн, Дорожнянська сільська рада;Дорожнянська сільська рада;Рішення Запорізької обласної ради від 27.11.1998р. №10
30.  ;«Балка Панютинська»;заказник;ландшафтний;117;Оріхівський р-н, межує з землями фермерського господарства Махнорило Н.Ф.;Омельницька сільська рада;Рішення Запорізької обласної ради від 27.11.1998р. №10
31.  ;«Юрковський лиман»;заказник;ландшафтний;128,85;Оріхівський р-н, на північно-захід від с.  Юрківка;ДП «Пологівське лісомисливське господарство»;Рішення Запорізької обласної ради від 24.12.2002р. №12
32.  ;«Верхів,я балки Канцерівська»;заказник;ландшафтний;135,1;Запорізький р-н, 600 м від межі залізничої станції «Верхня Хортиця»;Дослідне господарство «Сонячне» Інституту олійних культур;Рішення Запорізької обласної ради №10 від 27.11.1998р
33.  ;«Грунтозахисне лісонасадження»;заказник;ландшафтний;140;Токмакський р-н, північно-західна околиця м.Токмак, Токмакське лісництво, кв.№19;ДП «Приморське лісове господарство»;Рішення Запорізького облвиконкому від 25.09.1984р. №315
34.  ;«Заплава р. Чингул»;заказник;ландшафтний;154;Токмакський район, розташований в межах земель Жовтневої сільської ради Токмацького району та Токмацького лісництва Державного підприємства «Приморське лісове господарство».;Жовтнева сільська радаТокмацького району, ДП «Приморське лісове господарство».;Організовано за рішенням Запорізької обласної ради від 29.12.2004 № 19
35.  ;«Цілинна лощина з ярами»;заказник;ландшафтний;185,8;Оріхівський р-н, в межах земель Омельницької сільської ради;Омельницька сільська рада;Рішення Запорізького Облвиконкому від 17 серпня 1999 №7
36.  ;«Степанівська коса»;заказник;ландшафтний;200;Приазовський р-н, поблизу с.Степанівка, між Азовським морем і Степанівською затокою Молочного лиману;Степанівська сільська рада, Мелітопольський педагогічний інститут;Рішення Запорізького облвиконкому від 13.09.1988р. №272
37.  ;«Ґрунтозахисне лісонасадження»;заказник;ландшафтний;210;Запорізький р-н, вздовж правого берега р.Дніпро, біля с.Федорівка, кв. 48, 49 Хортицького лісництва;Хортицьке лісництво, ДП «Запорізьке лісомисливське господарство»;Рішення Запорізького облвиконкому від 25.09.1984р. №315
38.  ;«Водосховище з лісонасадженнями навколо»;заказник;ландшафтний;215;На північ від с.Коларівка, Приморське лісництво кв.№ 3-4;ДП «Приморське лісове господарство»;Рішення Запорізького облвиконкому від 25.09.1984р. №315
39.  ;«Оголовок Бердянської коси»;заказник;ландшафтний;221;Бердянський р-н, м.Бердянськ, оголовок Бердянської коси з прилеглою акваторією Бердянської затоки;Бердянська міська рада;Рішення Запорізької обласної ради від 27.11.1998р. №10
40.  ;«Кам’янський лісовий масив» ;заказник;ландшафтний;239;ДП «К-Дніпровське лісове господарство», Кам,янське лісництво,.кв.№№ 3-103га, 4-54га, 5-82га;ДП «К-Дніпровське лісове господарство»;Рішення Запорізької обласної ради №10 від 27.11.1998р
41.  ;«Лісовий масив вздовж лівого берега р. Дніпро»;заказник;ландшафтний;250;Вільнянський р-н, вздовж лівого берега р.Дніпро від с.Петро-Михайлівка до межі з Дніпропетровською обл., лісові кв. 1 - 4;Михайлівське лісництво ДП «Запорізького лісомисливського господарства»;Рішення Запорізького облвиконкому від 25.09.1984р. №315
42.  ;«Цілинна ділянка з ставком»;заказник;ландшафтний;343;Чернігівський р-н, Стульнівська та Новомихайлівська сільська ради;Стульнівська та Новомихайлівська сільські ради;Рішення Запорізької обласної ради від 27.11.1998р. №10
43.  ;«Ставки з лісонасадженнями навколо»;заказник;ландшафтний;354;Приморський р-н, Верхів,я р.Обіточна з каскадом ставків і утвореним лісонасадженням навколо серед земель Єлисеївська сільська рада, Приморське лісництво, кв№№.1-2;ДП «Приморське лісове господарство»;Рішення Запорізького облвиконкому від 25.09.1984р. №315
44.  ;«Лісовий масив  на Лисій горі»;заказник;ландшафтний;700;Василівський р-н, Василівське лісництво ДП «Запорізького лісомисливського господарства»;Василівське лісництво, ДП «Запорізького лісомисливського господарства»;Рішення Запорізького облвиконкому від 25.09.1984р. №315
45.  ;«Іванівський бір»;заказник;ландшафтний;797,3;ДП «К-Дніпровське лісове господарство», Іванівське лісництво, кв.кв.№№ 1-58га, 2-120га, 3-98га, 4-81га, 5-65га, 6-20га, 11-68га, 12-56га, 13-70га, 14-72га, 15-90га;ДП «К-Дніпровське лісове господарство»;Рішення Запорізької обласної ради №10 від 27.11.1998р
46.  ;«Кам'янська лісова дача»;заказник;ландшафтний;800;Куйбишевський р-н Куйбишевське лісництво, кв. 1-28, 30-35, 37-39;ДП «Пологівське лісомисливське господарстово»;Рішення Запорізького облвиконкому від 25.09.1984р. №315
47.  ;«Гирло р. Корсак»;заказник;ландшафтний;800;Приазовський р-н, на схід від с.м.т.Приазовське;Ботієвська сільська рада, Приазовське лісництво, Рибколгосп «Перемога»;Рішення Запорізького облвиконкому від 25.09.1984р. №315
48.  ;«Водянські кучугури»;заказник;ландшафтний;1237,5;ДП «К-Дніпровське лісове господарство», Водянське лісництво, кв.кв.№№ 2-100га, 3-100га, 4-124га, 5-100га, 8-25га, 9-65га, 10-77га, 11-63га,  13-62га, 14-59га,  15-70га, 16-50га, 17-45га, 19-72га, 20-110га, 21-63га, 22-60га;ДП «К-Дніпровське лісове господарство»;Рішення Запорізької обласної ради №10 від 27.11.1998р
49.  ;«Балка Терсянська»;заказник;ландшафтний;20;Новомиколаївський район, в межах полів №5,6,11 сівообігу №2 Терсянська сільська рада;Терсянська сільська рада;Розпорядження Представника Президента України від 31.12.1993р. №665
50.;«Болотяні місця»;заказник;ландшафтний;14,6;Пологівський р-н, ;Пологівська РДА;Рішення Запорізької обласної ради від 05.07.2011 №12
51;«Верхів`я річки Малої Токмачки»;заказник;ландшафтний;44,5;Пологівський р-н, Запорізької обл., 2 км на схід від с. Григорівка;Григорівська сільська рада;Рішення Запорізької обласної ради від 05.07.2011 №12
52;«Урочище Білорецький ставок»;заказник;ландшафтний;37;Веселівський р-н., Запорізької обл., біля с. Білорецьке;Білорецька сільська рада;Рішення Запорізької обласної ради від 05.07.2011 №12
53;"""Більманська лісова дача""";заказник;ландшафтний;389;;;Рішення Запорізької обласної ради від 30.05.2013 №17
54;"""Тиха заводь""";заказник;ландшафтний;8;;;Рішення Запорізької обласної ради від 30.05.2013 №18
55;"""Балка Драна""";заказник;ландшафтний;52;;;Рішення Запорізької обласної ради від 30.05.2013 №19
56;"""Балка Зеленянська""";заказник;ландшафтний;70;;;Рішення Запорізької обласної ради від 30.05.2013 №19
57;"""Балка Жовтокручанська""";заказник;ландшафтний;110;;;Рішення Запорізької обласної ради від 30.05.2013 №19
58;"""Балка Кущовська""";заказник;ландшафтний;60;;;Рішення Запорізької обласної ради від 31.10.2013 №14
59;"""Балка Новоіванівська""";заказник;ландшафтний;66;;;Рішення Запорізької обласної ради від 31.10.2013 №14
60;"""Балка Широка""";заказник;ландшафтний;44;;;Рішення Запорізької обласної ради від 31.10.2013 №14
61;"""Балка Отріщанська""";заказник;ландшафтний;80;;;Рішення Запорізької обласної ради від 31.10.2013 №14
62;"""Балка Нестерянська""";заказник;ландшафтний;20,1;;;Рішення Запорізької обласної ради від 31.10.2013 №14
63;"""Балка Новотроїцька""";заказник;ландшафтний;74,7;;;Рішення Запорізької обласної ради від 31.10.2013 №14
64;"""Балка Успенівська""";заказник;ландшафтний;62,9;Токмацький р-н, 3,5 км на північний схід с. Роботино;Токмацька РДА;Рішення Запорізької обласної ради від 28.03.2013 №30
65;"""Берестівський""";заказник;ландшафтний;780;"Кв. 3-5 та 9-14 Андріївського лісництва ДП ""Бердянське ЛГ"" Бердянський р-н";"ДП ""Бердянське лісове господарство""";Рішення Запорізької обласної ради від 28.08.2014 №21
66;"""Нова Дамба""";заказник;ландшафтний;146,7274;"Кв. 16, 17, 83, 84 Пологівського лісництва ДП ""Пологівське ЛМГ"", Пологіський р-н";"ДП ""Пологівське лісомисливське господарство""";Рішення Запорізької обласної ради від 28.08.2014 №22
67;"""Білорецький ліс""";заказник;ландшафтний;27;"Кв. 18 вид. 6 Веселівського лісництва ДП ""Кам'янсько-Дніпровське ЛГ"", Веселівський р-н";"ДП ""Кам'янсько-Дніпровське лісове господарство""";Рішення Запорізької обласної ради від 28.08.2014 №23
64;Разом заказників ландшафтних;67;;11047,8474;;;
1;«Змішаний листяний ліс»;заказник;лісовий;40;Кам’янсько Дніпровський р-н, кв. №14 ДП «К-Дніпровське лісове господарство»;ДП «К-Дніпровське лісове господарство»;Розпорядження Представника Президента Ук-раїни від 31.12.1993р. № 65
2;«Єлізаветівський ліс»;заказник;лісовий;60;В межах земель ДП «Кам-Дніпровське лісове господарство»;ДП  «Кам-Дніпровське лісове господарство»;Рішення Запорізького облвиконкому від 25.09.1984 № 315
3;«Лісовий масив біля р. Домузгла»;заказник;лісовий;145;Приазовський р-н, на північ від смт Приазовське, вздовж правого берега р. Домузгла з південного західа на північний схід;Приазовська селищна рада;Рішення Запорізького облвиконкому від 25.09.1984р. № 315 Рішення Запорізької обласної ради від 22.11.2012р. №27
3;Разом заказників лісових;3;;245;;;
1;Заплава р.Атманай;заказник;орнітологічний;46,6;Якимівський район, від меж земель Давидівської сільської  ради до дамб ставка Запорізького рибкомбінату;Давидівська сільська рада;Рішення Запорізької обласної ради від 25.12.2001р. №5
2;«Тащенакський под»;заказник;орнітологічний;370,4;Якимівський р-н, с.Радивонівка;Радивонівська сільська рада, ДП «Мелітопольське лісомисливське господарство»;Рішення Запорізького облвиконкому від 9.10.1990р. №281
2;Разом заказників орнітологічних;2;;417;;;
202;Всього заказників місцевого значення;218;;15886,5474;;;
1.  ;«Вікове дерево глоду з ділянкою змішаного лісу 300 років»;пам`ятка природи;ботанічна;0,1;Запорізький р-н, Хортицьке лісництво, кв.№35, виділ №39;ДП «Запорізьке лісомисливське господарство»;Рішення Запорізького облвиконкому від 25.09.1984р. №315
2.  ;«Запорізький 700-річний дуб»;пам`ятка природи;ботанічна;0,5;м.Запоріжжя;Запорізький міськомунхоз;Рішення Запорізького облвиконкому від 25.09.1984р. №315
3.  ;«Віковий дуб»;пам`ятка природи;ботанічна;0,05;м.Запоріжжя, с.Верхня Хортиця;Ленінський райкомунгосп;Рішення Запорізького облвиконкому від 10.03.1971р. №115
4.  ;«Цілинна ділянка балки Канцерівська»;пам`ятка природи;ботанічна;5;Запорізький р-н, Верхів’я балки «Канцерівська»;Долинська сільська рада;Рішення Запорізького облвиконкому від 24.05.1972р. №206
5.  ;«Балка Крилівка»;пам`ятка природи;ботанічна;5;Запорізький р-н,   с.Криловка;ДП «Запорізьке лісомисливське господарство»;Рішення Запорізького облвиконкому від 24.05.1972р. №206
6.  ;«Віковий дуб»;пам`ятка природи;ботанічна;0,05;м.Запоріжжя;ЦНІПТІМЕЖ;Рішення Запорізького облвиконкому від 24.05.1972р. №206
7.  ;«Балка Кринична»;пам`ятка природи;ботанічна;14;Вільнянський р-н,;Люцернівська сільська рада;Рішення Запорізького облвиконкому від 24.05.1972р. №206
8.  ;«Балка Губинська»;пам`ятка природи;ботанічна;11;Вільнянський р-н, с.Малодубове;Тернівська сільська рада;Рішення Запорізького облвиконкому від 24.05.1972р. №206
9.  ;«Алея вікових каштанів з ділянкою лісу»;пам`ятка природи;ботанічна;14,5;Вільнянський р-н, околиця с.Петрівське;Любимівська сільська рада;Рішення Запорізького облвиконкому від 24.05.1972р. №206
10.  ;«Цілинна ділянка біля р.Терса»;пам`ятка природи;ботанічна;3;Новомиколаївський район, Новомиколаївська селищна рада;Новомиколаївська селищна рада;Рішення Запорізького облвиконкому від 12.12.1979р. №533
11.  ;«Віко дуб черешчатий «;пам`ятка природи;ботанічна;0,03;Новомиколаївський район, с.Зарниця;Барвинівська сільська рада;Рішення Запорізького облвиконкому від 12.12.1979р. №533
12.  ;«Група вікових дубів»;пам`ятка природи;ботанічна;2;Запорізький р-н, Крутоярівське лісництво, кв. № 17;ДЛГО «Запоріжжяліс»;Рішення Запорізького облвиконкому від 24.05.1972р. №206
13.  ;«Дубовий гай. Старі дуби»;пам`ятка природи;ботанічна;5;м.Запоріжжя;Запорізький міськкомунгосп;Рішення Запорізького облвиконкому від 24.05.1972р. №206
